,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
498023,1.5019,-8.8355,2.5837,-0.50278,-0.7861199999999999,-0.40275,-2.369,-9.11,1.0028,-0.45686,-0.8501,-0.44181,8,subject4
498024,1.2862,-8.667,2.6108,-0.50278,-0.7861199999999999,-0.40275,-2.8324,-9.059,1.0991,-0.45686,-0.8501,-0.44181,8,subject4
498025,0.23869,-9.1635,2.4609,-0.50093,-0.80675,-0.35953,-2.8404,-9.4185,1.1541,-0.45686,-0.8501,-0.44181,8,subject4
498026,-0.24805,-10.061,1.8695,-0.50093,-0.80675,-0.35953,-2.5581,-9.8378,1.2164,-0.45686,-0.8501,-0.44181,8,subject4
498027,0.27444,-9.7587,1.3586,-0.50093,-0.80675,-0.35953,-2.2826,-10.451,0.90454,-0.45686,-0.8501,-0.44181,8,subject4
498028,0.5522699999999999,-9.8464,1.5028,-0.49722,-0.79737,-0.37525,-2.1336,-10.746,1.3689,-0.45686,-0.8501,-0.44181,8,subject4
498029,1.2961,-9.7174,1.5271,-0.49722,-0.79737,-0.37525,-1.5165,-10.848,1.1659,-0.40196,-0.8685799999999999,-0.47845,8,subject4
498030,0.97207,-9.5552,0.91738,-0.49722,-0.79737,-0.37525,-1.1638,-10.318,1.2341,-0.40196,-0.8685799999999999,-0.47845,8,subject4
498031,0.056705,-10.012,0.76037,-0.49722,-0.78799,-0.39686,-2.1049,-9.4668,1.3183,-0.40196,-0.8685799999999999,-0.47845,8,subject4
498032,-0.2473699999999999,-10.22,0.75735,-0.49722,-0.78799,-0.39686,-1.5783,-9.1168,1.315,-0.3941199999999999,-0.8809,-0.47845,8,subject4
498033,-0.19764,-9.9414,0.9072,-0.49722,-0.78799,-0.39686,-0.76047,-8.9268,1.3245,-0.3941199999999999,-0.8809,-0.47845,8,subject4
498034,0.21915,-9.803,0.8870399999999999,-0.49722,-0.78799,-0.39686,-1.1793,-9.163,0.6981,-0.3941199999999999,-0.8809,-0.47845,8,subject4
498035,0.55033,-10.048,1.1073,-0.4823699999999999,-0.78236,-0.40079,-0.8909,-9.2422,0.77747,-0.3941199999999999,-0.8809,-0.47845,8,subject4
498036,0.85893,-9.8558,1.547,-0.4823699999999999,-0.78236,-0.40079,-0.77935,-9.6215,0.85226,-0.40588,-0.87064,-0.4525899999999999,8,subject4
498037,0.78046,-9.4229,1.2762,-0.4823699999999999,-0.78236,-0.40079,-1.077,-9.5027,0.7332,-0.40588,-0.87064,-0.4525899999999999,8,subject4
