,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
658177,1.3117,-9.3219,2.4637,-0.5899800000000001,-0.72795,0.34381,-8.527999999999999,-3.7349,2.5112,-0.98627,0.16632,0.017241,2,subject6
658178,1.2368,-9.2154,2.2183,-0.5899800000000001,-0.72795,0.34381,-8.6741,-3.7761,2.3945,-0.98627,0.16632,0.017241,2,subject6
658179,1.5068,-9.6007,2.3059,-0.5899800000000001,-0.71482,0.34774,-8.4669,-3.908,2.2004,-0.99216,0.17659,0.025862,2,subject6
658180,1.251,-9.6015,2.2304,-0.5899800000000001,-0.71482,0.34774,-8.6561,-3.7056,2.4397,-0.99216,0.17659,0.025862,2,subject6
658181,1.3758,-9.6191,2.4495,-0.5899800000000001,-0.71482,0.34774,-8.7203,-3.7275,2.2511,-0.99216,0.17659,0.025862,2,subject6
658182,1.3936,-9.5817,2.2223,-0.5936899999999999,-0.71482,0.35363,-8.4539,-3.7063,2.3668,-0.98039,0.16838,0.0086207,2,subject6
658183,1.1775,-9.3435,2.2842,-0.5936899999999999,-0.71482,0.35363,-8.6838,-3.7762,2.3841,-0.98039,0.16838,0.0086207,2,subject6
658184,1.3623,-9.3323,2.4116,-0.5936899999999999,-0.71482,0.35363,-8.7566,-3.7752,2.4779,-0.98039,0.16838,0.0086207,2,subject6
658185,1.4663,-9.6704,2.2707,-0.5936899999999999,-0.71482,0.35363,-8.5731,-3.7565,2.3538,-0.98039,0.16838,0.0086207,2,subject6
658186,1.3933,-9.402,2.3772,-0.60297,-0.73734,0.34774,-8.6335,-3.6367,2.3286,-1.0078,0.17659,0.030172,2,subject6
658187,1.1191,-9.4307,2.4772,-0.60297,-0.73734,0.34774,-8.7441,-3.6664,2.3583,-1.0078,0.17659,0.030172,2,subject6
658188,1.3654,-9.4592,2.5928,-0.60297,-0.73734,0.34774,-8.5467,-3.6556,2.4422,-1.0078,0.17659,0.030172,2,subject6
658189,1.3443,-9.5399,2.4427,-0.59926,-0.73546,0.34578,-8.4852,-3.7557,2.4268,-0.9902,0.17659,0.0043103,2,subject6
658190,1.3196,-9.3243,2.2241,-0.59926,-0.73546,0.34578,-8.5966,-3.6656,2.4417,-0.9902,0.17659,0.0043103,2,subject6
658191,1.2836,-9.6494,2.3845,-0.59926,-0.73546,0.34578,-8.8573,-3.6355,2.4536,-0.9902,0.17659,0.0043103,2,subject6
658192,1.2314,-9.6706,2.2475,-0.59926,-0.73546,0.34578,-8.6219,-3.7469,2.3127,-0.9902,0.17659,0.0043103,2,subject6
658193,1.4564,-9.5501,2.4121,-0.58627,-0.72233,0.35167,-8.5561,-3.6259,2.4125,-1.002,0.17248,0.017241,2,subject6
658194,1.4658,-9.5709,2.3174,-0.58627,-0.72233,0.35167,-8.8139,-3.8758,2.4208,-1.002,0.17248,0.017241,2,subject6
658195,1.3545,-9.58,2.3991,-0.58627,-0.72233,0.35167,-8.6367,-3.8782,2.1811,-1.002,0.17248,0.017241,2,subject6
658196,1.3721,-9.3928,2.3045,-0.5807,-0.72045,0.34774,-8.5812,-3.9165,2.3458,-1.0078,0.16632,0.023707,2,subject6
658197,1.3506,-9.4539,2.1346,-0.5807,-0.72045,0.34774,-8.7436,-3.6566,2.338,-1.0078,0.16632,0.023707,2,subject6
658198,1.5484,-9.5499,2.4338,-0.5807,-0.72045,0.34774,-8.8947,-3.6363,2.3703,-1.0078,0.16632,0.023707,2,subject6
658199,1.5163,-9.5614,2.2767,-0.60853,-0.7167,0.35363,-8.6318,-3.7569,2.3122,-1.0078,0.16632,0.023707,2,subject6
658200,1.4147,-9.541,2.3392,-0.60853,-0.7167,0.35363,-8.5948,-3.8456,2.4431,-1.002,0.17454,0.0323279999999999,2,subject6
658201,1.2703,-9.4025,2.3238,-0.60853,-0.7167,0.35363,-8.6968,-3.7253,2.47,-1.002,0.17454,0.0323279999999999,2,subject6
658202,1.2391,-9.4232,2.2391,-0.60853,-0.7167,0.35363,-8.6414,-3.7072,2.2834,-1.002,0.17454,0.0323279999999999,2,subject6
658203,1.3004,-9.423,2.2502,-0.5936899999999999,-0.7185699999999999,0.36346,-8.5308,-3.6775,2.2536,-1.0059,0.17454,0.021552,2,subject6
658204,1.3338,-9.6803,2.2689,-0.5936899999999999,-0.7185699999999999,0.36346,-8.5532,-3.6368,2.3182,-1.0059,0.17454,0.021552,2,subject6
658205,1.4356,-9.5705,2.3587,-0.5936899999999999,-0.7185699999999999,0.36346,-8.6756,-3.7556,2.4372,-1.0059,0.17454,0.021552,2,subject6
658206,1.3134,-9.5302,2.422,-0.59555,-0.70544,0.35363,-8.79,-3.8073,2.268,-1.0059,0.17454,0.021552,2,subject6
658207,1.3421,-9.4621,2.3007,-0.59555,-0.70544,0.35363,-8.6552,-3.7557,2.4268,-1.0059,0.17454,0.021552,2,subject6
658208,1.4018,-9.3737,2.2328,-0.59555,-0.70544,0.35363,-8.7147,-3.726,2.397,-1.0059,0.17454,0.021552,2,subject6
658209,1.4233,-9.2726,2.4464,-0.59555,-0.70544,0.35363,-8.6347,-3.7459,2.4065,-1.0059,0.17454,0.021552,2,subject6
658210,1.1388,-9.4713,2.3712,-0.61224,-0.7167,0.3556,-8.7081,-3.8046,2.5389,-0.98627,0.1807,0.0064655,2,subject6
658211,1.5159,-9.4318,2.3665,-0.61224,-0.7167,0.3556,-8.6001,-3.6877,2.2323,-0.98627,0.1807,0.0064655,2,subject6
658212,1.5574,-9.4612,2.3967,-0.61224,-0.7167,0.3556,-8.466000000000001,-3.8252,2.4754,-0.98627,0.1807,0.0064655,2,subject6
658213,1.3962,-9.569,2.5043,-0.60111,-0.72983,0.34774,-8.6024,-3.6271,2.2874,-1.0098,0.16222,0.017241,2,subject6
658214,1.3026,-9.5409,2.3485,-0.60111,-0.72983,0.34774,-8.7232,-3.6069,2.3092,-1.0098,0.16222,0.017241,2,subject6
658215,1.2518,-9.5307,2.3797,-0.60111,-0.72983,0.34774,-8.8373,-3.8248,2.5171,-1.0098,0.16222,0.017241,2,subject6
658216,1.4336,-9.4625,2.26,-0.60111,-0.72983,0.34774,-8.542,-3.6073,2.2676,-1.0098,0.16222,0.017241,2,subject6
658217,1.5672,-9.5115,2.3109,-0.5936899999999999,-0.72233,0.3556,-8.7649,-3.4867,2.3257,-0.97647,0.17454,0.019397,2,subject6
658218,1.3826,-9.5725,2.1602,-0.5936899999999999,-0.72233,0.3556,-8.6443,-3.6763,2.3683,-0.97647,0.17454,0.019397,2,subject6
658219,1.3933,-9.602,2.1797,-0.5936899999999999,-0.72233,0.3556,-8.5164,-3.7886,2.1439,-0.97647,0.17454,0.019397,2,subject6
658220,1.2285,-9.3635,2.2629,-0.5899800000000001,-0.7242,0.34578,-8.5536,-3.8161,2.3925,-1.002,0.16016,0.015086,2,subject6
658221,1.2491,-9.3733,2.273,-0.5899800000000001,-0.7242,0.34578,-8.7766,-3.6357,2.4328,-1.002,0.16016,0.015086,2,subject6
658222,1.558,-9.5906,2.3277,-0.5899800000000001,-0.7242,0.34578,-8.6184,-3.8078,2.2159,-1.002,0.16016,0.015086,2,subject6
658223,1.5366,-9.5115,2.3106,-0.60482,-0.71295,0.3556,-8.5982,-3.7946,2.5394,-1.002,0.16016,0.015086,2,subject6
658224,1.3634,-9.6713,2.1759,-0.60482,-0.71295,0.3556,-8.5091,-3.6149,2.5068,-1.0333,0.17454,0.023707,2,subject6
658225,1.2918,-9.4814,2.3513,-0.60482,-0.71295,0.3556,-8.6988,-3.8276,2.2357,-1.0333,0.17454,0.023707,2,subject6
658226,1.3611,-9.4236,2.1987,-0.60482,-0.71295,0.3556,-8.4802,-3.7873,2.269,-1.0333,0.17454,0.023707,2,subject6
658227,1.3735,-9.5814,2.2534,-0.60111,-0.72795,0.3556,-8.6369,-4.0475,2.2455,-0.98235,0.16838,0.019397,2,subject6
658228,1.4339,-9.3522,2.4009,-0.60111,-0.72795,0.3556,-8.6843,-3.6763,2.3683,-0.98235,0.16838,0.019397,2,subject6
658229,1.1392,-9.441,2.4352,-0.60111,-0.72795,0.3556,-8.517000000000001,-3.6854,2.4616,-0.98235,0.16838,0.019397,2,subject6
658230,1.2098,-9.4418,2.3525,-0.5936899999999999,-0.7317100000000001,0.34578,-8.6212,-3.6474,2.2551,-0.98235,0.16838,0.019397,2,subject6
658231,1.3321,-9.4319,2.3542,-0.5936899999999999,-0.7317100000000001,0.34578,-8.632,-3.8764,2.3583,-0.99804,0.1807,0.023707,2,subject6
658232,1.5807,-9.7182,2.4361,-0.5936899999999999,-0.7317100000000001,0.34578,-8.4911,-3.7073,2.273,-0.99804,0.1807,0.023707,2,subject6
658233,1.3312,-9.4829,2.2058,-0.5936899999999999,-0.7317100000000001,0.34578,-8.5612,-3.8069,2.3097,-0.99804,0.1807,0.023707,2,subject6
658234,1.4229,-9.383,2.2951,-0.60111,-0.73358,0.34578,-8.7929,-3.607,2.2988,-0.99804,0.17454,0.023707,2,subject6
658235,1.4938,-9.3035,2.3206,-0.60111,-0.73358,0.34578,-8.7045,-3.7659,2.4055,-0.99804,0.17454,0.023707,2,subject6
658236,1.5244,-9.3735,2.2549,-0.60111,-0.73358,0.34578,-8.7894,-3.8573,2.2655,-0.99804,0.17454,0.023707,2,subject6
658237,1.18,-9.581,2.2932,-0.60853,-0.7167,0.35363,-8.7073,-3.5756,2.4358,-0.99804,0.17454,0.023707,2,subject6
658238,1.3530000000000002,-9.4215,2.407,-0.60853,-0.7167,0.35363,-8.5791,-3.5252,2.48,-1.0059,0.18275,0.021552,2,subject6
658239,1.4259,-9.64,2.3343,-0.60853,-0.7167,0.35363,-8.7503,-3.9667,2.3329,-1.0059,0.18275,0.021552,2,subject6
658240,1.3222,-9.4516,2.3636,-0.60111,-0.7242,0.37132,-8.6653,-3.6959,2.4090000000000003,-1.0059,0.18275,0.021552,2,subject6
658241,1.4837,-9.3335,2.2982,-0.60111,-0.7242,0.37132,-8.6428,-3.7765,2.3528,-0.99804,0.16632,0.025862,2,subject6
658242,1.4653,-9.3214,2.5173,-0.60111,-0.7242,0.37132,-8.6606,-3.6144,2.5589,-0.99804,0.16632,0.025862,2,subject6
658243,1.2922,-9.681,2.1955,-0.60111,-0.7242,0.37132,-8.7155,-3.7357,2.4278,-0.99804,0.16632,0.025862,2,subject6
658244,1.4448,-9.4415,2.3861,-0.60853,-0.71107,0.35363,-8.7814,-3.8168,2.3196,-0.99804,0.16632,0.025862,2,subject6
658245,1.1683,-9.4324,2.3005,-0.60853,-0.71107,0.35363,-8.7133,-3.7863,2.3732,-1.0176,0.17248,0.023707,2,subject6
658246,1.2915,-9.4317,2.3747,-0.60853,-0.71107,0.35363,-8.5378,-3.8047,2.5285,-1.0176,0.17248,0.023707,2,subject6
658247,1.5151,-9.4226,2.294,-0.5936899999999999,-0.72795,0.35756,-8.6641,-3.9056,2.4401,-1.0176,0.17248,0.023707,2,subject6
658248,1.3630000000000002,-9.4517,2.3535,-0.5936899999999999,-0.72795,0.35756,-8.6669,-3.7751,2.4883,-1.0039,0.17248,0.028017,2,subject6
658249,1.4045,-9.581,2.2954,-0.5936899999999999,-0.72795,0.35756,-8.894,-3.6465,2.3489,-1.0039,0.17248,0.028017,2,subject6
658250,1.2613,-9.4613,2.3833,-0.5936899999999999,-0.72795,0.35756,-8.7515,-3.7869,2.3107,-1.0039,0.17248,0.028017,2,subject6
658251,1.426,-9.5199,2.4653,-0.59926,-0.71295,0.36149,-8.6488,-3.9074,2.263,-1.0039,0.17248,0.028017,2,subject6
658252,1.3846,-9.4805,2.4461,-0.59926,-0.71295,0.36149,-8.6445,-3.736,2.3965,-1.0137,0.17043,0.025862,2,subject6
658253,1.3728,-9.5021,2.2678,-0.59926,-0.71295,0.36149,-8.7425,-3.7766,2.3424,-1.0137,0.17043,0.025862,2,subject6
658254,1.2391,-9.2631,2.4034,-0.5974,-0.72045,0.3497099999999999,-8.6321,-3.707,2.3042,-1.0137,0.17043,0.025862,2,subject6
658255,1.3325,-9.4615,2.3632,-0.5974,-0.72045,0.3497099999999999,-8.532,-3.7668,2.3221,-1.0353,0.17248,0.045259,2,subject6
658256,1.2306,-9.2214,2.6137,-0.5974,-0.72045,0.3497099999999999,-8.8108,-3.8469,2.3077,-1.0353,0.17248,0.045259,2,subject6
658257,1.4544,-9.382,2.3892,-0.5974,-0.72045,0.3497099999999999,-8.6331,-3.7764,2.3633,-1.0353,0.17248,0.045259,2,subject6
658258,1.3749,-9.4199,2.5636,-0.5936899999999999,-0.7260800000000001,0.34774,-8.7325,-3.7268,2.3241,-1.0353,0.17248,0.045259,2,subject6
658259,1.4875,-9.5996,2.4203,-0.5936899999999999,-0.7260800000000001,0.34774,-8.7738,-3.5569,2.3117,-0.99216,0.17043,0.012931,2,subject6
