,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
564481,2.6332,-5.0905,-7.0719,-0.5584399999999999,-0.74484,-0.51277,0.81185,-11.356,-0.60947,-0.7470600000000001,-0.7577,0.073276,8,subject5
564482,1.1307,-5.3331,-7.5678,-0.5584399999999999,-0.74484,-0.51277,1.1184,-11.272,-1.1886,-0.7470600000000001,-0.7577,0.073276,8,subject5
564483,1.2953,-6.1318,-8.2311,-0.5231899999999999,-0.74484,-0.56385,1.0254,-11.995,-0.51642,-0.72745,-0.78645,0.10345,8,subject5
564484,0.39632,-6.4029,-8.6078,-0.5231899999999999,-0.74484,-0.56385,0.21161,-12.884,-0.42546,-0.72745,-0.78645,0.10345,8,subject5
564485,3.4318,-7.3675,-7.0424,-0.5231899999999999,-0.74484,-0.56385,-0.1842099999999999,-13.248,0.22303,-0.72745,-0.78645,0.10345,8,subject5
564486,5.0067,-8.5038,-6.8126,-0.5231899999999999,-0.74484,-0.56385,0.55424,-12.869000000000002,0.14824,-0.72745,-0.78645,0.10345,8,subject5
564487,3.7341,-7.8214,-7.885,-0.49351,-0.75047,-0.59921,0.23054,-12.465,0.4704899999999999,-0.72941,-0.7659100000000001,0.0538789999999999,8,subject5
564488,1.5334,-6.3184,-8.0818,-0.49351,-0.75047,-0.59921,-0.0323699999999999,-12.185,0.47407,-0.72941,-0.7659100000000001,0.0538789999999999,8,subject5
564489,2.7538,-5.4725,-7.6419,-0.49351,-0.75047,-0.59921,-0.73883,-11.678,0.1869299999999999,-0.72941,-0.7659100000000001,0.0538789999999999,8,subject5
564490,4.361000000000001,-5.5172,-7.1698,-0.4823699999999999,-0.75797,-0.59528,-1.4362,-12.23,-0.049025,-0.72549,-0.7843899999999999,0.017241,8,subject5
564491,4.8535,-6.6144,-6.9801,-0.4823699999999999,-0.75797,-0.59528,-0.5269,-13.34,1.0101,-0.72549,-0.7843899999999999,0.017241,8,subject5
564492,3.8126,-7.1845,-7.5607,-0.4823699999999999,-0.75797,-0.59528,0.0699299999999999,-13.907,0.30465,-0.72549,-0.7843899999999999,0.017241,8,subject5
564493,2.8086,-7.2285,-8.0,-0.4823699999999999,-0.75797,-0.59528,-0.079529,-15.15,1.0342,-0.72549,-0.7843899999999999,0.017241,8,subject5
564494,2.8267,-7.9703,-6.9327,-0.45269,-0.76923,-0.58153,0.33366,-15.101,0.91162,-0.70392,-0.80082,0.0431029999999999,8,subject5
564495,2.6902,-7.3041,-6.6508,-0.45269,-0.76923,-0.58153,-0.77979,-14.937,1.3052,-0.70392,-0.80082,0.0431029999999999,8,subject5
564496,1.381,-5.6974,-6.3752,-0.45269,-0.76923,-0.58153,-3.8368,-17.456,0.37719,-0.70392,-0.80082,0.0431029999999999,8,subject5
564497,2.7851,-5.3115,-6.394,-0.49351,-0.77486,-0.55599,3.1172,-18.507,7.2621,-0.68235,-0.83368,0.0021552,8,subject5
564498,2.9547,-7.1453,-7.5986,-0.49351,-0.77486,-0.55599,2.1113,-14.894,3.5886,-0.68235,-0.83368,0.0021552,8,subject5
564499,2.4716,-8.7583,-7.5174,-0.49351,-0.77486,-0.55599,-2.1973,-10.964,1.5664,-0.68235,-0.83368,0.0021552,8,subject5
564500,1.8286,-9.4782,-7.2265,-0.49351,-0.77486,-0.55599,0.074305,-14.124,2.5646,-0.68235,-0.83368,0.0021552,8,subject5
564501,1.8379,-8.2093,-7.0692,-0.53247,-0.76923,-0.51473,0.8371299999999999,-17.467,3.2516,-0.68235,-0.8254600000000001,0.0,8,subject5
564502,1.8755,-7.7125,-6.8981,-0.53247,-0.76923,-0.51473,-0.94208,-18.624,-1.3895,-0.68235,-0.8254600000000001,0.0,8,subject5
564503,1.4906,-7.0099,-6.9293,-0.53247,-0.76923,-0.51473,-0.073055,-18.62,-1.0248,-0.68235,-0.8254600000000001,0.0,8,subject5
