,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
1148161,0.1980299999999999,-9.5537,1.0659999999999998,-0.18182,-0.71482,0.66798,-2.5602,-9.5713,-0.13482,-0.8607799999999999,-0.63244,0.1594799999999999,1,subject10
1148162,0.16014,-9.8508,1.0611,-0.19295,-0.7016899999999999,0.66798,-2.6892,-9.3325,-0.2478699999999999,-0.8607799999999999,-0.63244,0.1594799999999999,1,subject10
1148163,0.3535,-9.6413,1.2194,-0.19295,-0.7016899999999999,0.66798,-2.6653,-9.5132,-0.3194099999999999,-0.86667,-0.64682,0.1487099999999999,1,subject10
1148164,0.52765,-9.7106,1.2177,-0.19295,-0.7016899999999999,0.66798,-2.6882,-9.4524,-0.2434599999999999,-0.86667,-0.64682,0.1487099999999999,1,subject10
1148165,0.49522,-9.6624,1.0843,-0.19295,-0.7016899999999999,0.66798,-2.7355,-9.3038,-0.38186,-0.86667,-0.64682,0.1487099999999999,1,subject10
1148166,0.23226,-9.7801,1.2008,-0.19109,-0.70732,0.65422,-2.6405,-9.3022,-0.21511,-0.8549,-0.64271,0.15086,1,subject10
1148167,0.3735699999999999,-9.7916,1.035,-0.19109,-0.70732,0.65422,-2.6704,-9.5547,-0.4673199999999999,-0.8549,-0.64271,0.15086,1,subject10
1148168,0.20092,-9.7808,1.1276,-0.19109,-0.70732,0.65422,-2.7367,-9.3632,-0.32233,-0.8549,-0.64271,0.15086,1,subject10
1148169,0.27988,-9.6635,0.97796,-0.18738,-0.7185699999999999,0.66994,-2.8232,-9.3943,-0.42805,-0.8549,-0.64271,0.15086,1,subject10
1148170,0.41376,-9.6923,1.0716,-0.18738,-0.7185699999999999,0.66994,-2.5428,-9.4542,-0.42063,-0.86667,-0.64476,0.17026,1,subject10
1148171,0.32434,-9.7498,1.2553,-0.18738,-0.7185699999999999,0.66994,-2.777,-9.4728,-0.2757199999999999,-0.86667,-0.64476,0.17026,1,subject10
1148172,0.18847,-9.523,1.1611,-0.18738,-0.7185699999999999,0.66994,-2.5377,-9.4127,-0.2727199999999999,-0.86667,-0.64476,0.17026,1,subject10
1148173,0.31142,-9.5525,1.1817,-0.16883,-0.7167,0.65422,-2.7264,-9.3633,-0.33275,-0.86275,-0.6386,0.15086,1,subject10
1148174,0.29164,-9.6619,1.1344,-0.16883,-0.7167,0.65422,-2.6657,-9.5031,-0.30849,-0.86275,-0.6386,0.15086,1,subject10
1148175,0.26168,-9.8413,1.021,-0.16883,-0.7167,0.65422,-2.5361,-9.4166,-0.65833,-0.86275,-0.6386,0.15086,1,subject10
1148176,0.3138,-9.8902,1.0815,-0.19852,-0.71295,0.6502899999999999,-2.6378,-9.3529,-0.29056,-0.86275,-0.6386,0.15086,1,subject10
1148177,0.33205,-9.7723,0.98345,-0.19852,-0.71295,0.6502899999999999,-2.7106,-9.2955,-0.54811,-0.87059,-0.63655,0.16164,1,subject10
1148178,0.30039,-9.6734,0.97767,-0.19852,-0.71295,0.6502899999999999,-2.7022,-9.5341,-0.41421,-0.87059,-0.63655,0.16164,1,subject10
1148179,0.31072,-9.7633,0.90036,-0.17069,-0.71107,0.6601199999999999,-2.6419,-9.3216,-0.1639999999999999,-0.87059,-0.63655,0.16164,1,subject10
1148180,0.35356,-9.8112,1.0546,-0.17069,-0.71107,0.6601199999999999,-2.6444,-9.4537,-0.3685199999999999,-0.87255,-0.6509199999999999,0.13147,1,subject10
1148181,0.30283,-9.7109,1.1841,-0.17069,-0.71107,0.6601199999999999,-2.6884,-9.572,-0.19735,-0.87255,-0.6509199999999999,0.13147,1,subject10
1148182,0.34484,-9.7597,1.255,-0.17069,-0.71107,0.6601199999999999,-2.8162,-9.2737,-0.36993,-0.87255,-0.6509199999999999,0.13147,1,subject10
1148183,0.087028,-9.6525,1.0912,-0.1799599999999999,-0.7185699999999999,0.6601199999999999,-2.6182,-9.3129,-0.28856,-0.87255,-0.6509199999999999,0.13147,1,subject10
1148184,-0.0033878999999999,-9.781,1.1047,-0.1799599999999999,-0.7185699999999999,0.6601199999999999,-2.3078,-9.323,-0.29948,-0.8549,-0.64887,0.15086,1,subject10
1148185,0.34485,-9.8597,1.1563,-0.1799599999999999,-0.7185699999999999,0.6601199999999999,-2.3979,-9.1734,-0.34409,-0.8549,-0.64887,0.15086,1,subject10
