,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
653569,1.4252,-9.611,1.2733,0.029685,-0.8536600000000001,-0.62083,-3.0511,-9.1126,1.7423,0.22353,-1.0575,-0.24569,1,subject6
653570,1.1112,-9.7986,1.3233,0.029685,-0.8536600000000001,-0.62083,-2.9576,-8.9344,1.5637,0.22353,-1.0575,-0.24569,1,subject6
653571,1.2431,-9.7494,1.2958,0.042672,-0.84803,-0.59921,-3.097,-9.0342,1.5795,0.22353,-1.0575,-0.24569,1,subject6
653572,1.2437,-9.7089,1.3916,0.042672,-0.84803,-0.59921,-3.1996,-8.731,1.8968,0.20588,-1.0534,-0.26078,1,subject6
653573,1.1935,-9.838,1.3534,0.042672,-0.84803,-0.59921,-3.0064,-8.9514,1.8649,0.20588,-1.0534,-0.26078,1,subject6
653574,1.2743,-9.5888,1.5125,0.020408,-0.84615,-0.59921,-3.2239,-9.012,1.7994,0.20588,-1.0534,-0.26078,1,subject6
653575,1.3048,-9.739,1.349,0.020408,-0.84615,-0.59921,-3.2332,-9.1518,1.8237,0.21176,-1.0698,-0.25216,1,subject6
653576,1.1839,-9.8274,1.4163,0.020408,-0.84615,-0.59921,-2.9408,-9.033,1.7046,0.21176,-1.0698,-0.25216,1,subject6
653577,1.2637,-9.7592,1.3059,0.020408,-0.84615,-0.59921,-3.1242,-9.0119,1.8098,0.21176,-1.0698,-0.25216,1,subject6
653578,1.2224,-9.7997,1.2202,0.029685,-0.84991,-0.60118,-3.3124,-8.9726,1.7389,0.21176,-1.0698,-0.25216,1,subject6
653579,1.2963,-9.8472,1.4164,0.029685,-0.84991,-0.60118,-2.8619,-9.0425,1.7458,0.20588,-1.0698,-0.24138,1,subject6
653580,1.267,-9.8959,1.497,0.029685,-0.84991,-0.60118,-3.3597,-8.8307,1.9335,0.20588,-1.0698,-0.24138,1,subject6
653581,1.3161,-9.7378,1.4638,0.038961,-0.86867,-0.6169,-2.7567,-8.9812,1.8843,0.20588,-1.0698,-0.24138,1,subject6
653582,1.1707,-9.6104,1.3333,0.038961,-0.86867,-0.6169,-3.2237,-9.022,1.7989,0.20196,-1.0739,-0.24784,1,subject6
653583,1.3969,-9.8186,1.3043,0.038961,-0.86867,-0.6169,-3.1004,-9.1228,1.7209,0.20196,-1.0739,-0.24784,1,subject6
653584,1.112,-9.8078,1.3957,0.0222629999999999,-0.8536600000000001,-0.62279,-2.8765,-9.0842,1.577,0.20196,-1.0739,-0.24784,1,subject6
653585,1.1525,-9.7982,1.3654,0.0222629999999999,-0.8536600000000001,-0.62279,-3.1833,-9.0321,1.788,0.20196,-1.0739,-0.24784,1,subject6
653586,1.3247,-9.7895,1.2529,0.0222629999999999,-0.8536600000000001,-0.62279,-3.1139,-9.0917,1.8267,0.22157,-1.0678,-0.25216,1,subject6
653587,1.2415,-9.591,1.2933,0.0222629999999999,-0.8536600000000001,-0.62279,-2.965,-8.9419,1.8133,0.22157,-1.0678,-0.25216,1,subject6
653588,1.1299,-9.6504,1.2996,0.020408,-0.8424,-0.6090399999999999,-3.3994,-9.2926,1.7437,0.22157,-1.0678,-0.25216,1,subject6
653589,1.1309,-9.8094,1.2396,0.020408,-0.8424,-0.6090399999999999,-3.0733,-9.0321,1.788,0.20784,-1.0637,-0.2349099999999999,1,subject6
653590,1.2319,-9.6204,1.3230000000000002,0.020408,-0.8424,-0.6090399999999999,-3.1313,-9.0727,1.7339,0.20784,-1.0637,-0.2349099999999999,1,subject6
653591,1.3364,-9.8179,1.3766,0.025974,-0.83114,-0.60511,-2.6863,-8.9913,1.8734,0.20784,-1.0637,-0.2349099999999999,1,subject6
653592,1.1419,-9.6785,1.4546,0.025974,-0.83114,-0.60511,-3.1195,-9.0633,1.6718,0.20784,-1.0637,-0.2349099999999999,1,subject6
653593,1.2249,-9.8372,1.4266,0.025974,-0.83114,-0.60511,-3.1301,-9.0133,1.6743,0.2,-1.0637,-0.26293,1,subject6
653594,1.3172,-9.9068,1.4033,0.025974,-0.83114,-0.60511,-2.8845,-9.0949,1.514,0.2,-1.0637,-0.26293,1,subject6
653595,1.3252,-9.6689,1.4256,0.042672,-0.8292700000000001,-0.62083,-3.2536,-8.9224,1.7622,0.2,-1.0637,-0.26293,1,subject6
653596,1.3157,-9.7383,1.4221,0.042672,-0.8292700000000001,-0.62083,-3.2553,-9.1012,1.8783,0.21765,-1.0595,-0.24353,1,subject6
