,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
1032961,2.2936,-7.3928,-6.6071,0.58813,-0.10507,-0.8035399999999999,-0.013613,-12.294,-1.4481,0.59804,-0.91581,0.17457,8,subject9
1032962,2.4272,-7.5818,-6.6986,0.5918399999999999,-0.18574,-0.7662100000000001,0.44918,-11.804,-1.3714,0.59804,-0.91581,0.17457,8,subject9
1032963,2.5925,-7.5897,-6.4994,0.5918399999999999,-0.18574,-0.7662100000000001,-1.6734,-11.743,-1.3059,0.59804,-0.91581,0.17457,8,subject9
1032964,1.8721,-7.6157,-6.1225,0.5918399999999999,-0.18574,-0.7662100000000001,-0.61744,-11.609000000000002,-1.8825,0.59804,-0.91581,0.17457,8,subject9
1032965,2.0917,-8.1704,-6.148,0.59926,-0.26079,-0.7622800000000001,-0.5693600000000001,-10.844,-1.4068,0.5902,-0.95072,0.20474,8,subject9
1032966,2.29,-8.4459,-5.9723,0.59926,-0.26079,-0.7622800000000001,-0.93954,-9.9038,-1.3806,0.5902,-0.95072,0.20474,8,subject9
1032967,2.0548,-8.8661,-5.4228,0.59926,-0.26079,-0.7622800000000001,-0.90254,-9.6437,-1.3676,0.5902,-0.95072,0.20474,8,subject9
1032968,2.0468,-9.234,-5.5766,0.59926,-0.26079,-0.7622800000000001,-0.4475,-9.2932,-1.3188,0.58039,-0.97125,0.1982799999999999,8,subject9
1032969,2.3139,-7.9623,-5.1458,0.58627,-0.31332,-0.71906,-0.72952,-8.6015,-1.1488,0.58039,-0.97125,0.1982799999999999,8,subject9
1032970,1.7073,-7.8666,-4.4804,0.58627,-0.31332,-0.71906,-0.66396,-8.3243,-1.4266,0.58039,-0.97125,0.1982799999999999,8,subject9
1032971,2.8112,-9.0946,-4.51,0.58627,-0.31332,-0.71906,-0.4583399999999999,-7.8344,-1.4438,0.58039,-0.97125,0.1982799999999999,8,subject9
1032972,1.9188,-8.6792,-4.5502,0.5936899999999999,-0.36773,-0.6778,-0.78797,-7.3229,-1.2932,0.5705899999999999,-0.96715,0.20474,8,subject9
