,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
296449,-0.51876,-9.7359,1.6538,-0.44156,-0.6210100000000001,0.63654,-2.3401,-9.4983,1.1709,-0.83725,-0.6509199999999999,0.17672,1,subject3
296450,-0.52049,-9.4877,1.7287,-0.44156,-0.6210100000000001,0.63654,-2.2993,-9.6514,0.86118,-0.83725,-0.6509199999999999,0.17672,1,subject3
296451,-0.37546,-9.6055,1.8285,-0.4471199999999999,-0.6210100000000001,0.62279,-2.428,-9.2199,1.0078,-0.83725,-0.6509199999999999,0.17672,1,subject3
296452,-0.45913,-9.6875,1.5423,-0.4471199999999999,-0.6210100000000001,0.62279,-2.3179,-9.6087,1.1342,-0.83725,-0.6509199999999999,0.17672,1,subject3
296453,-0.53223,-9.4792,1.5832,-0.4471199999999999,-0.6210100000000001,0.62279,-2.3858,-9.41,0.99825,-0.8490200000000001,-0.65914,0.16164,1,subject3
296454,-0.38486,-9.8547,1.6597,-0.4471199999999999,-0.6210100000000001,0.62279,-2.5592,-9.1697,1.0311,-0.8490200000000001,-0.65914,0.16164,1,subject3
296455,-0.64378,-9.6085,1.5236,-0.4471199999999999,-0.61538,0.63458,-2.4588,-9.4489,1.1109,-0.8490200000000001,-0.65914,0.16164,1,subject3
296456,-0.36743,-9.5077,1.7084,-0.4471199999999999,-0.61538,0.63458,-2.4734,-9.3776,1.2395,-0.83725,-0.65298,0.16379,1,subject3
296457,-0.43825,-9.6271,1.6497,-0.4471199999999999,-0.61538,0.63458,-2.5176,-9.4194,1.0603,-0.83725,-0.65298,0.16379,1,subject3
296458,-0.46767,-9.6659,1.7308,-0.44341,-0.6041300000000001,0.62083,-2.4811,-9.3883,1.166,-0.83725,-0.65298,0.16379,1,subject3
296459,-0.57735,-9.7833,1.8696,-0.44341,-0.6041300000000001,0.62083,-2.4265,-9.4098,1.0191,-0.83725,-0.65298,0.16379,1,subject3
296460,-0.4072699999999999,-9.5667,1.7468,-0.44341,-0.6041300000000001,0.62083,-2.4064,-9.3899,1.0097,-0.84314,-0.6509199999999999,0.17026,1,subject3
296461,-0.4052199999999999,-9.8046,1.714,-0.44898,-0.6191399999999999,0.62083,-2.3854,-9.2607,0.9328,-0.84314,-0.6509199999999999,0.17026,1,subject3
296462,-0.57189,-9.6781,1.5,-0.44898,-0.6191399999999999,0.62083,-2.6331,-9.7299,1.0135,-0.84314,-0.6509199999999999,0.17026,1,subject3
296463,-0.4469,-9.7255,1.7072,-0.44898,-0.6191399999999999,0.62083,-2.6630000000000003,-9.3877,1.2285,-0.83137,-0.64887,0.15517,1,subject3
296464,-0.47805,-9.746,1.6329,-0.44898,-0.6191399999999999,0.62083,-2.6054,-9.2872,1.2752,-0.83137,-0.64887,0.15517,1,subject3
296465,-0.39738,-9.687,1.595,-0.45455,-0.60788,0.62868,-2.4312,-9.2986,1.1392,-0.83137,-0.64887,0.15517,1,subject3
296466,-0.44631,-9.7549,1.737,-0.45455,-0.60788,0.62868,-2.6332,-9.1817,0.8325799999999999,-0.83137,-0.64887,0.15517,1,subject3
296467,-0.27538,-9.6275,1.6096,-0.45455,-0.60788,0.62868,-2.6114,-9.3617,0.8340000000000001,-0.84314,-0.64476,0.16164,1,subject3
296468,-0.39546,-9.7251,1.7494,-0.4471199999999999,-0.6210100000000001,0.63261,-2.3326,-9.2882,1.1814,-0.84314,-0.64476,0.16164,1,subject3
296469,-0.23204,-9.7949,1.6954,-0.4471199999999999,-0.6210100000000001,0.63261,-2.4365,-9.4596,1.0374,-0.84314,-0.64476,0.16164,1,subject3
296470,-0.54747,-9.684,1.8957,-0.4471199999999999,-0.6210100000000001,0.63261,-2.5534,-9.5404,0.96048,-0.83137,-0.65298,0.15086,1,subject3
296471,-0.3841199999999999,-9.8339,1.7545,-0.4471199999999999,-0.6210100000000001,0.63261,-2.2996,-9.3789,1.1144,-0.83137,-0.65298,0.15086,1,subject3
296472,-0.5572,-9.7335,1.8932,-0.46568,-0.61351,0.63458,-2.5774,-9.3597,1.032,-0.83137,-0.65298,0.15086,1,subject3
296473,-0.3873,-9.5971,1.6725,-0.46568,-0.61351,0.63458,-2.4151,-9.3903,0.96798,-0.83137,-0.65298,0.15086,1,subject3
296474,-0.54811,-9.7047,1.8114,-0.46568,-0.61351,0.63458,-2.5171,-9.1106,0.9403,-0.8529399999999999,-0.65298,0.16164,1,subject3
296475,-0.3764099999999999,-9.7465,1.5922,-0.45269,-0.61538,0.63458,-2.2599,-9.4884,1.161,-0.8529399999999999,-0.65298,0.16164,1,subject3
296476,-0.37572,-9.7858,1.6215,-0.45269,-0.61538,0.63458,-2.3608,-9.4981,1.1918,-0.8529399999999999,-0.65298,0.16164,1,subject3
296477,-0.42967,-9.3687,1.746,-0.45269,-0.61538,0.63458,-2.3598,-9.4486,1.1422,-0.85098,-0.64682,0.1681,1,subject3
296478,-0.38418,-9.674,1.9083,-0.45269,-0.61538,0.63458,-2.3411,-9.3584,1.1571,-0.85098,-0.64682,0.1681,1,subject3
296479,-0.44798,-9.6666,1.658,-0.45269,-0.61538,0.63458,-2.4777,-9.1171,1.2941,-0.85098,-0.64682,0.1681,1,subject3
296480,-0.54951,-9.7761,1.5995,-0.45269,-0.61538,0.63458,-2.5205,-9.4683,1.1724,-0.85098,-0.64682,0.1681,1,subject3
296481,-0.31388,-9.7951,1.6738,-0.45269,-0.61538,0.63458,-2.3749,-9.4901,0.99425,-0.8392200000000001,-0.64066,0.1594799999999999,1,subject3
296482,-0.5292600000000001,-9.7262,1.6334,-0.45826,-0.61538,0.62868,-2.4455,-9.2507,0.9333,-0.8392200000000001,-0.64066,0.1594799999999999,1,subject3
296483,-0.3531,-9.9635,1.665,-0.45826,-0.61538,0.62868,-2.2486,-9.3593,1.0737,-0.8392200000000001,-0.64066,0.1594799999999999,1,subject3
296484,-0.56075,-9.6671,1.6048,-0.45826,-0.61538,0.62868,-2.2603,-9.4584,1.1625,-0.8490200000000001,-0.65708,0.17026,1,subject3
296485,-0.386,-9.5258,1.874,-0.44156,-0.6191399999999999,0.62279,-2.1543,-9.3275,1.2524,-0.8490200000000001,-0.65708,0.17026,1,subject3
296486,-0.19967,-9.9132,1.7523,-0.44156,-0.6191399999999999,0.62279,-2.4658,-9.4167,1.3312,-0.8490200000000001,-0.65708,0.17026,1,subject3
