,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
807425,-1.5868,-9.4325,2.2938,0.17254,-0.65478,0.62083,-2.1373,-8.0341,2.5879,0.0666669999999999,-0.68172,0.89655,6,subject7
807426,-1.607,-9.5223,2.2266,0.17254,-0.65478,0.62083,-2.1379,-7.9276,2.239,0.0666669999999999,-0.68172,0.89655,6,subject7
807427,-1.7695,-9.5715,2.2537,0.18924,-0.65478,0.61297,-1.8819,-7.7136,2.6352,0.0666669999999999,-0.68172,0.89655,6,subject7
807428,-1.4,-9.5394,2.4986,0.18924,-0.65478,0.61297,-1.6458,-8.327,2.3024,0.10392,-0.68583,0.8814700000000001,6,subject7
807429,-1.7280000000000002,-9.5409,2.3494,0.18924,-0.65478,0.61297,-1.7081,-8.2863,2.3669,0.10392,-0.68583,0.8814700000000001,6,subject7
807430,-1.7491,-9.5415,2.2867,0.18924,-0.65478,0.61297,-1.6188,-8.1466,2.3427,0.10392,-0.68583,0.8814700000000001,6,subject7
807431,-1.7999,-9.4613,2.3839,0.18738,-0.64353,0.6267199999999999,-1.2357,-8.1476,2.2385,0.17059,-0.7084199999999999,0.8642200000000001,6,subject7
807432,-1.7072,-9.5004,2.435,0.18738,-0.64353,0.6267199999999999,-1.2431,-7.7199,2.0098,0.17059,-0.7084199999999999,0.8642200000000001,6,subject7
807433,-1.4480000000000002,-9.6563,2.6902,0.18738,-0.64353,0.6267199999999999,-1.0054,-7.9584,2.1646,0.17059,-0.7084199999999999,0.8642200000000001,6,subject7
807434,-1.6912,-9.5346,2.9751,0.17069,-0.6379,0.64244,-1.5466,-7.9048,2.5214,0.17059,-0.7084199999999999,0.8642200000000001,6,subject7
807435,-1.6037,-9.0292,2.0325,0.17069,-0.6379,0.64244,-1.3964,-7.7055,2.4481,0.20784,-0.7104699999999999,0.8556,6,subject7
807436,-1.1694,-9.0534,2.5773,0.17069,-0.6379,0.64244,-0.99888,-7.4887,2.1256,0.20784,-0.7104699999999999,0.8556,6,subject7
807437,-1.3175,-9.3685,2.758,0.17069,-0.6379,0.64244,-1.2934,-7.6899,2.0113,0.20784,-0.7104699999999999,0.8556,6,subject7
807438,-1.6435,-9.2379,2.9383,0.18182,-0.6228899999999999,0.64244,-1.2027,-7.9194,2.0624,0.21373,-0.7104699999999999,0.84267,6,subject7
807439,-1.4664,-8.6245,2.8979,0.18182,-0.6228899999999999,0.64244,-1.3189,-8.408999999999999,2.1004,0.21373,-0.7104699999999999,0.84267,6,subject7
807440,-1.6518,-9.536,2.84,0.18182,-0.6228899999999999,0.64244,-1.2413,-8.2022,1.7774,0.21373,-0.7104699999999999,0.84267,6,subject7
807441,-1.1594,-9.6733,2.9631,0.17625,-0.6210100000000001,0.6483300000000001,-1.1066,-8.0642,1.5759999999999998,0.21373,-0.7104699999999999,0.84267,6,subject7
807442,-1.039,-9.5155,2.9097,0.17625,-0.6210100000000001,0.6483300000000001,-0.82729,-7.8448,1.5244,0.22549,-0.70021,0.84052,6,subject7
807443,-1.6339,-9.6185,2.5027,0.17625,-0.6210100000000001,0.6483300000000001,-0.932,-8.4678,1.2224,0.22549,-0.70021,0.84052,6,subject7
807444,-1.6396,-9.3343,2.2148,0.15955,-0.61726,0.63261,-0.75578,-8.2472,1.2751,0.22549,-0.70021,0.84052,6,subject7
807445,-1.3824,-9.3021,2.4586,0.15955,-0.61726,0.63261,-0.78214,-7.9661,1.3934,0.26078,-0.7063699999999999,0.83405,6,subject7
807446,-1.3963,-9.8156,2.5994,0.15955,-0.61726,0.63261,-0.7974100000000001,-8.1869,1.3094,0.26078,-0.7063699999999999,0.83405,6,subject7
807447,-1.8052,-9.9664,2.369,0.15955,-0.61726,0.63261,-1.3879,-8.3097,1.0324,0.26078,-0.7063699999999999,0.83405,6,subject7
807448,-1.579,-9.4649,2.0214,0.16141,-0.6491600000000001,0.63851,-1.6645,-8.5799,1.0085,0.26078,-0.7063699999999999,0.83405,6,subject7
807449,-1.6414,-9.3061,2.0599,0.16141,-0.6491600000000001,0.63851,-1.6903,-8.558,1.1971,0.23725,-0.70226,0.8556,6,subject7
807450,-0.87876,-9.5585,2.5654,0.16141,-0.6491600000000001,0.63851,-1.7588,-8.8276,1.2357,0.23725,-0.70226,0.8556,6,subject7
807451,-1.2866,-9.1381,3.0198,0.17069,-0.63227,0.63261,-1.8555,-9.3072,1.2846,0.23725,-0.70226,0.8556,6,subject7
807452,-1.5317,-9.1883,2.9524,0.17069,-0.63227,0.63261,-1.4683,-9.5786,1.1357,0.23333,-0.72485,0.8254299999999999,6,subject7
807453,-1.0281,-8.975,2.4993,0.17069,-0.63227,0.63261,-1.4337,-9.2413,0.8712700000000001,0.23333,-0.72485,0.8254299999999999,6,subject7
807454,-1.5764,-9.1123,2.6328,0.17069,-0.63227,0.63261,-1.524,-9.4638,0.62056,0.23333,-0.72485,0.8254299999999999,6,subject7
807455,-1.1492,-9.1233,3.5115,0.16512,-0.63977,0.62475,-1.3873,-9.3929,0.70744,0.23333,-0.72485,0.8254299999999999,6,subject7
807456,-1.1658,-9.5599,2.427,0.16512,-0.63977,0.62475,-1.4349,-9.2442,0.5794600000000001,0.27059,-0.74743,0.81897,6,subject7
807457,-1.7638,-9.7461,1.6305,0.16512,-0.63977,0.62475,-1.265,-9.4336,0.6429,0.27059,-0.74743,0.81897,6,subject7
807458,-1.9858,-9.9736,1.6481,0.15028,-0.67542,0.59725,-1.0695,-9.4719,0.80765,0.27059,-0.74743,0.81897,6,subject7
807459,-1.0854,-9.6014,1.2487,0.15028,-0.67542,0.59725,-0.81145,-9.6839,0.60955,0.3039199999999999,-0.75565,0.7694,6,subject7
807460,-1.344,-9.5749,0.92448,0.15028,-0.67542,0.59725,-0.80109,-9.8236,0.6442399999999999,0.3039199999999999,-0.75565,0.7694,6,subject7
807461,-1.1528,-9.6876,0.54576,0.15028,-0.67542,0.59725,-0.6592899999999999,-10.741,0.8900299999999999,0.3039199999999999,-0.75565,0.7694,6,subject7
807462,-1.1211,-10.226,1.1337,0.15028,-0.67542,0.59725,-0.99312,-11.305,0.53894,0.3039199999999999,-0.75565,0.7694,6,subject7
807463,-1.1815,-9.6554,1.7867,0.15028,-0.67542,0.59725,-0.7298100000000001,-11.076,0.35243,0.3392199999999999,-0.79055,0.7306,6,subject7
807464,-1.2995,-9.7312,1.1359,0.15028,-0.67542,0.59725,-0.85525,-11.038,0.1876799999999999,0.3392199999999999,-0.79055,0.7306,6,subject7
807465,-1.0234,-9.7506,1.1793,0.16327,-0.71107,0.5677800000000001,-1.4031,-10.544,0.61864,0.3392199999999999,-0.79055,0.7306,6,subject7
807466,-1.5087,-9.3963,0.96301,0.16327,-0.71107,0.5677800000000001,-1.4174,-10.875,0.5396,0.3451,-0.80082,0.71121,6,subject7
807467,-0.97355,-9.5018,1.3068,0.16327,-0.71107,0.5677800000000001,-1.3124,-11.042,0.7603800000000001,0.3451,-0.80082,0.71121,6,subject7
807468,-0.4821899999999999,-9.6502,1.3148,0.1799599999999999,-0.7167,0.52259,-1.0885,-11.08,0.97724,0.3451,-0.80082,0.71121,6,subject7
807469,-1.1593,-10.414,1.2073,0.1799599999999999,-0.7167,0.52259,-1.1566,-11.33,0.996,0.3451,-0.80082,0.71121,6,subject7
807470,-1.237,-9.97,1.0204,0.1799599999999999,-0.7167,0.52259,-0.7883399999999999,-11.612,0.81524,0.35294,-0.79261,0.6875,6,subject7
807471,-1.3118,-9.7037,-0.071219,0.1799599999999999,-0.7167,0.52259,-0.59726,-11.542,0.75621,0.35294,-0.79261,0.6875,6,subject7
807472,-1.2197,-9.7434,-0.082701,0.20594,-0.75797,0.4793699999999999,-0.3004,-11.84,0.96006,0.35294,-0.79261,0.6875,6,subject7
807473,-1.1774,-9.6619,0.15097,0.20594,-0.75797,0.4793699999999999,-0.1207,-11.488,1.186,0.36667,-0.83368,0.6530199999999999,6,subject7
807474,-1.1414,-9.5067,-0.17425,0.20594,-0.75797,0.4793699999999999,-0.2426199999999999,-11.647,1.3031,0.36667,-0.83368,0.6530199999999999,6,subject7
807475,-1.14,-9.3453,0.1255,0.19295,-0.77486,0.4793699999999999,-0.61325,-11.511,0.94531,0.36667,-0.83368,0.6530199999999999,6,subject7
807476,-0.95681,-10.595999999999998,-0.1539299999999999,0.19295,-0.77486,0.4793699999999999,-0.72954,-11.562,0.83859,0.36667,-0.83368,0.6530199999999999,6,subject7
807477,-1.4359,-10.345,0.14547,0.19295,-0.77486,0.4793699999999999,-0.7918,-11.501,0.8937,0.36863,-0.84805,0.6422399999999999,6,subject7
807478,-1.5996,-9.8457,-0.41453,0.19295,-0.77486,0.4793699999999999,-0.7810199999999999,-11.378,1.1602,0.36863,-0.84805,0.6422399999999999,6,subject7
807479,-1.0988,-9.885,-0.38024,0.18553,-0.78799,0.45187,-1.0313,-11.079,1.071,0.36863,-0.84805,0.6422399999999999,6,subject7
807480,-0.78859,-9.5811,-0.68486,0.18553,-0.78799,0.45187,-1.0758,-10.962,0.8477600000000001,0.37843,-0.8665299999999999,0.61207,6,subject7
807481,-0.7661600000000001,-9.6291,-0.53078,0.18553,-0.78799,0.45187,-1.016,-11.244000000000002,0.6148899999999999,0.37843,-0.8665299999999999,0.61207,6,subject7
807482,-1.2068,-9.5809,-0.6682,0.20965,-0.78799,0.4282899999999999,-0.84619,-11.636,0.41821,0.37843,-0.8665299999999999,0.61207,6,subject7
807483,-0.96785,-10.037,-0.69901,0.20965,-0.78799,0.4282899999999999,-0.78154,-11.415,0.5230100000000001,0.37843,-0.8665299999999999,0.61207,6,subject7
