,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
61440,3.0380000000000003,-9.4522,-4.6297,-0.33766,-0.98687,0.066798,-1.8596,-8.8706,-0.058112,-0.82157,-0.7104699999999999,0.22414,8,subject1
61441,3.5224,-8.3976,-4.1138,-0.33766,-0.98687,0.066798,-1.4392,-8.5219,-0.1865099999999999,-0.8098,-0.70431,0.20043,8,subject1
61442,2.3486,-7.4881,-4.2572,-0.33766,-0.98687,0.066798,-1.4743,-8.2909,-0.091629,-0.8098,-0.70431,0.20043,8,subject1
61443,0.45797,-6.7410000000000005,-3.8012,-0.33766,-0.98687,0.066798,-1.5412,-7.8069,0.3075699999999999,-0.8098,-0.70431,0.20043,8,subject1
61444,0.6459999999999999,-7.6364,-3.2399,-0.35807,-0.94747,0.14145,-1.7416,-7.335,0.49783,-0.82157,-0.69405,0.20259,8,subject1
61445,1.0352,-9.4045,-2.8245,-0.35807,-0.94747,0.14145,-1.6766,-7.3566,0.3405,-0.82157,-0.69405,0.20259,8,subject1
61446,0.5726,-10.267,-1.9868,-0.35807,-0.94747,0.14145,-1.6818,-7.6174,0.26497,-0.82157,-0.69405,0.20259,8,subject1
61447,0.32828,-10.967,-1.6075,-0.38219,-0.93058,0.2180699999999999,-1.8531,-7.1451,0.48649,-0.82157,-0.69405,0.20259,8,subject1
61448,0.5778,-11.362,-1.5415,-0.38219,-0.93058,0.2180699999999999,-1.6208,-7.3751,0.48541,-0.84314,-0.65914,0.21336,8,subject1
61449,0.93682,-10.35,-1.3623,-0.38219,-0.93058,0.2180699999999999,-1.8685,-7.6052,0.48433,-0.84314,-0.65914,0.21336,8,subject1
61450,2.0231,-9.9558,-1.5192,-0.38219,-0.93058,0.2180699999999999,-1.6621,-7.6172,0.27539,-0.84314,-0.65914,0.21336,8,subject1
61451,2.2894,-10.055,-1.5215,-0.35993,-0.9212,0.2848699999999999,-1.8845,-7.4603,-0.029265,-0.85882,-0.64271,0.1875,8,subject1
61452,2.3055,-8.5593,-1.4778,-0.35993,-0.9212,0.2848699999999999,-2.2146,-7.8091,0.088711,-0.85882,-0.64271,0.1875,8,subject1
61453,2.1811,-9.4711,-1.5663,-0.35993,-0.9212,0.2848699999999999,-2.0624,-7.5108,-0.083875,-0.85882,-0.64271,0.1875,8,subject1
