,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
793345,-0.28912,-7.6099,6.3354,0.15028,-0.18199,0.8212200000000001,6.9417,1.9961,6.6102,1.251,0.154,0.021552,3,subject7
793346,-0.22109,-7.3933,6.2115,0.15028,-0.18199,0.8212200000000001,6.853,1.8561,6.6136,1.2549,0.15195,0.028017,3,subject7
793347,-0.12834,-7.5324,6.1638,0.15028,-0.18199,0.8212200000000001,6.8224,1.9959,6.5894,1.2549,0.15195,0.028017,3,subject7
793348,-0.13927,-7.4131,6.2113,0.15028,-0.18199,0.8212200000000001,6.7517,1.9164,6.6375,1.2549,0.15195,0.028017,3,subject7
793349,-0.017375,-7.4737,6.0949,0.15028,-0.18199,0.8212200000000001,6.7084,1.9573,6.7333,1.2549,0.15195,0.028017,3,subject7
793350,-0.20768,-7.6101,6.3153,0.13915,-0.18199,0.83301,6.6439,1.8658,6.5829,1.2647,0.15606,0.034483,3,subject7
793351,-0.085518,-7.4804,6.4168,0.13915,-0.18199,0.83301,6.6483,1.778,6.7972,1.2647,0.15606,0.034483,3,subject7
793352,-0.076919,-7.432,6.3047,0.13915,-0.18199,0.83301,6.9942,2.0252,6.5179,1.2647,0.15606,0.034483,3,subject7
793353,0.0153669999999999,-7.4015,6.3801,0.15955,-0.17073,0.83694,6.9386,1.9672,6.7234,1.2706,0.15195,0.017241,3,subject7
793354,-0.23045,-7.4825,6.2069,0.15955,-0.17073,0.83694,7.0877,1.9975,6.7457,1.2706,0.15195,0.017241,3,subject7
793355,-0.10764,-7.3221,6.4037,0.15955,-0.17073,0.83694,7.0801,1.9468,6.6807,1.2706,0.15195,0.017241,3,subject7
793356,-0.0862769999999999,-7.5212,6.3002,0.15955,-0.17073,0.83694,7.1073,1.9178,6.7834,1.2706,0.15195,0.017241,3,subject7
793357,-0.015518,-7.4718,6.2825,0.14657,-0.18386,0.8447899999999999,6.9528,1.8462,6.6236,1.2608,0.14168,0.0021552,3,subject7
793358,-0.074948,-7.76,6.1737,0.14657,-0.18386,0.8447899999999999,7.0158,2.1011,7.1051,1.2608,0.14168,0.0021552,3,subject7
793359,-0.23003,-7.352,6.3801,0.14657,-0.18386,0.8447899999999999,6.8924,1.9394,6.9407,1.2608,0.14168,0.0021552,3,subject7
793360,0.076386,-7.5218,6.2393,0.14842,-0.18386,0.8290799999999999,6.7843,1.8291,6.9144,1.2569,0.1499,0.0064655,3,subject7
793361,-0.097745,-7.3224,6.3725,0.14842,-0.18386,0.8290799999999999,6.502999999999999,1.8561,6.6136,1.2569,0.1499,0.0064655,3,subject7
793362,-0.22261,-7.2448,6.2084,0.14842,-0.18386,0.8290799999999999,6.6237,2.125,6.5021,1.2569,0.1499,0.0064655,3,subject7
793363,-0.30101,-7.5416,6.2345,0.14842,-0.18386,0.8290799999999999,6.7864,2.1374,6.7423,1.2569,0.1499,0.0064655,3,subject7
793364,-0.27323,-7.3645,6.129,0.15955,-0.1726099999999999,0.85069,6.8046,1.9952,6.5164,1.2608,0.15606,-0.0064655,3,subject7
793365,-0.32108,-7.5013,6.3092,0.15955,-0.1726099999999999,0.85069,6.9387,2.0968,6.6778,1.2608,0.15606,-0.0064655,3,subject7
793366,-0.3824599999999999,-7.5514,6.2436,0.15955,-0.1726099999999999,0.85069,6.6952,2.0249,6.4867,1.2608,0.15606,-0.0064655,3,subject7
793367,-0.10879,-7.3433,6.2672,0.13544,-0.17636,0.82711,6.5973,1.9178,6.7834,1.2882,0.154,0.0064655,3,subject7
793368,-0.31361,-7.444,6.0934,0.13544,-0.17636,0.82711,6.5455,1.9384,6.8365,1.2882,0.154,0.0064655,3,subject7
793369,-0.17782,-7.6409,6.2099,0.13544,-0.17636,0.82711,6.9694,1.9271,6.7109,1.2882,0.154,0.0064655,3,subject7
793370,-0.065275,-7.5506,6.3302,0.15399,-0.17073,0.8349700000000001,6.7712,2.0162,6.6216,1.2882,0.154,0.0064655,3,subject7
793371,-0.40368,-7.4222,6.2915,0.15399,-0.17073,0.8349700000000001,6.5519,1.8465,6.6548,1.2745,0.15606,0.010776,3,subject7
