,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
876289,2.3252,-9.4501,-2.4388,0.35622,-0.30019,0.34578,-8.9816,-3.1456,2.4365,-0.22353,-0.065708,0.8211200000000001,2,subject8
876290,2.3877,-9.4289,-2.2913,0.35622,-0.30019,0.34578,-9.0234,-3.2879,2.2106,-0.22353,-0.065708,0.8211200000000001,2,subject8
876291,2.2248,-9.5285,-2.35,0.35622,-0.30019,0.34578,-8.957,-3.0043,2.5685,-0.21176,-0.059548,0.81681,2,subject8
876292,2.2442,-9.3195,-2.2456,0.34137,-0.2983099999999999,0.33202,-8.9653,-3.1245,2.5521,-0.21176,-0.059548,0.81681,2,subject8
876293,2.317,-9.5481,-2.3397,0.34137,-0.2983099999999999,0.33202,-9.1187,-2.9672,2.2787,-0.21176,-0.059548,0.81681,2,subject8
876294,2.2661,-9.568,-2.3412,0.34137,-0.2983099999999999,0.33202,-8.9533,-3.0853,2.4707,-0.21176,-0.059548,0.81681,2,subject8
876295,2.1539,-9.5379,-2.3095,0.34137,-0.2983099999999999,0.33202,-9.0016,-3.1755,2.4454,-0.21176,-0.071869,0.8275899999999999,2,subject8
876296,2.1034,-9.6074,-2.3239,0.33952,-0.29644,0.32809,-9.0246,-2.9453,2.4673,-0.21176,-0.071869,0.8275899999999999,2,subject8
876297,2.2568,-9.5071,-2.1924,0.33952,-0.29644,0.32809,-8.7626,-3.255,2.5039,-0.21176,-0.071869,0.8275899999999999,2,subject8
876298,2.2121,-9.341,-2.4137,0.33952,-0.29644,0.32809,-8.9675,-3.1271,2.2916,-0.23333,-0.071869,0.81466,2,subject8
876299,2.2722,-9.2721,-2.4617,0.34323,-0.29268,0.34578,-9.0119,-3.1256,2.4375,-0.23333,-0.071869,0.81466,2,subject8
876300,2.2867,-9.4478,-2.2099,0.34323,-0.29268,0.34578,-8.9807,-3.0064,2.3601,-0.23333,-0.071869,0.81466,2,subject8
876301,2.0705,-9.3297,-2.2791,0.34323,-0.29268,0.34578,-8.7983,-3.1667,2.3312,-0.23333,-0.071869,0.81466,2,subject8
876302,2.1023,-9.3785,-2.2083,0.35436,-0.30582,0.35953,-9.0078,-3.127,2.302,-0.22157,-0.084189,0.81681,2,subject8
876303,2.1133,-9.6077,-2.3551,0.35436,-0.30582,0.35953,-9.0819,-2.9861,2.3924,-0.22157,-0.084189,0.81681,2,subject8
876304,2.2958,-9.3789,-2.2481,0.35436,-0.30582,0.35953,-8.9154,-3.1145,2.5526,-0.22157,-0.084189,0.81681,2,subject8
876305,2.1830000000000003,-9.3694,-2.2904,0.35436,-0.30582,0.35953,-9.0375,-3.0972,2.2826,-0.22745,-0.086242,0.81681,2,subject8
876306,2.1645,-9.5076,-2.2454,0.34508,-0.3095699999999999,0.36935,-8.9643,-3.1049,2.5114,-0.22745,-0.086242,0.81681,2,subject8
876307,2.1028,-9.408,-2.189,0.34508,-0.3095699999999999,0.36935,-8.9308,-3.2755,2.4508,-0.22745,-0.086242,0.81681,2,subject8
