,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
217344,5.8268,0.47248,7.6444,0.03154,-0.69606,0.74656,-2.5022,7.8546,5.4552,-0.63922,0.7843899999999999,-0.049569,3,subject2
217345,5.8598,0.33485,7.742000000000001,0.03154,-0.69606,0.74656,-2.2184,8.036,5.5997,-0.63922,0.7843899999999999,-0.049569,3,subject2
217346,5.941,0.38438,7.7453,0.03154,-0.69606,0.74656,-2.3919,8.0438,5.3814,-0.63922,0.7843899999999999,-0.049569,3,subject2
217347,6.1947,0.40297,7.6238,0.03154,-0.69606,0.74656,-2.2891,7.7771,5.7118,-0.6490199999999999,0.77618,-0.030172,3,subject2
217348,6.2238,0.56147,7.632000000000001,0.0241189999999999,-0.68293,0.74656,-2.4153,7.8755,5.55,-0.6490199999999999,0.77618,-0.030172,3,subject2
217349,5.92,0.39387,7.7039,0.0241189999999999,-0.68293,0.74656,-2.5296,7.7939,5.3897,-0.6490199999999999,0.77618,-0.030172,3,subject2
217350,5.8686,0.5234800000000001,7.7932,0.0241189999999999,-0.68293,0.74656,-2.4318,7.9043,5.4265,-0.63725,0.7802899999999999,-0.047414,3,subject2
217351,5.6938,0.5120899999999999,7.645,0.038961,-0.6885600000000001,0.74853,-2.4274,7.7633,5.3257,-0.63725,0.7802899999999999,-0.047414,3,subject2
217352,5.9008,0.35508,7.7851,0.038961,-0.6885600000000001,0.74853,-2.3453,8.045,5.496,-0.63725,0.7802899999999999,-0.047414,3,subject2
217353,5.8995,0.4537199999999999,7.7483,0.038961,-0.6885600000000001,0.74853,-2.4192,7.9233,5.3337,-0.63725,0.7802899999999999,-0.047414,3,subject2
217354,5.932,0.33569,7.8261,0.038961,-0.6885600000000001,0.74853,-2.3682,7.8333,5.3292,-0.62157,0.77823,-0.030172,3,subject2
217355,5.7148,0.37268,7.5654,0.038961,-0.6885600000000001,0.74853,-2.4037,7.875,5.4979,-0.62157,0.77823,-0.030172,3,subject2
217356,5.93,0.2836599999999999,7.5735,0.038961,-0.6885600000000001,0.74853,-2.4598,7.7541,5.4085,-0.62157,0.77823,-0.030172,3,subject2
