,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
916430,2.4936,-9.4044,0.15889,0.7551,-0.5703600000000001,0.12377,-1.0956,2.0085,2.8504,0.44314,0.61807,0.83621,7,subject8
916431,2.6697,-9.6017,0.22369,0.72727,-0.58724,0.1218099999999999,-1.8324,2.0573,2.7279,0.44314,0.61807,0.83621,7,subject8
916432,2.6977,-9.5043,0.0621769999999999,0.72727,-0.58724,0.1218099999999999,-2.5105,1.5949,2.486,0.31961,0.5503100000000001,0.91595,7,subject8
916433,2.6364,-9.3644,0.1935599999999999,0.72727,-0.58724,0.1218099999999999,-3.6409,0.6448,3.4802,0.31961,0.5503100000000001,0.91595,7,subject8
916434,2.6394,-9.3914,0.46307,0.76252,-0.57223,0.13163,-4.3762,-0.60593,4.4072,0.31961,0.5503100000000001,0.91595,7,subject8
916435,2.6363,-9.4945,0.051636,0.76252,-0.57223,0.13163,-4.0817,-1.4247,3.5329,0.17255,0.47639,1.0216,7,subject8
916436,2.5976,-9.5524,0.20461,0.76252,-0.57223,0.13163,-4.4114,-2.0826,2.7396,0.17255,0.47639,1.0216,7,subject8
916437,2.6052,-9.325,0.17439,0.76252,-0.57223,0.13163,-5.3543,-2.9122,3.7815,0.17255,0.47639,1.0216,7,subject8
916438,2.5660000000000003,-9.5333,0.13233,0.7217100000000001,-0.58537,0.1355599999999999,-6.6545,-3.9586,5.1354,0.17255,0.47639,1.0216,7,subject8
916439,2.4242,-9.6023,0.16913,0.7217100000000001,-0.58537,0.1355599999999999,-6.865,-4.9718,5.8243,0.041176,0.27515,1.1185,7,subject8
916440,2.5864,-9.3834,0.27544,0.7217100000000001,-0.58537,0.1355599999999999,-6.3335,-5.9988,4.1167,0.041176,0.27515,1.1185,7,subject8
916441,2.6691,-9.4223,0.34724,0.74583,-0.5666,0.1336,-6.4451,-6.8089,4.1075,0.041176,0.27515,1.1185,7,subject8
916442,2.6085,-9.5216,0.31042,0.74583,-0.5666,0.1336,-7.9177,-7.8114,5.8594,-0.064706,0.073922,1.1573,7,subject8
916443,2.7009,-9.5811,0.30837,0.74583,-0.5666,0.1336,-8.4404,-8.9567,7.3334,-0.064706,0.073922,1.1573,7,subject8
916444,2.5582,-9.6209,0.28412,0.74583,-0.5666,0.1336,-7.9015,-8.8666,6.3379,-0.064706,0.073922,1.1573,7,subject8
