,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
364545,-0.60447,-19.351,-7.3486,0.43785,-0.53283,0.5854600000000001,-21.336,-18.669,6.0874,-0.098039,-0.68172,0.8922399999999999,11,subject3
364546,-11.002,-19.174,15.275,0.43785,-0.53283,0.5854600000000001,-15.735,-11.593,7.6912,-0.045098,-0.7679699999999999,0.84052,11,subject3
364547,-5.6307,-19.057,22.97,0.5231899999999999,-0.81238,0.013752,-12.714,-2.4836,8.6362,-0.045098,-0.7679699999999999,0.84052,11,subject3
364548,15.866,-0.67098,1.2189,0.5231899999999999,-0.81238,0.013752,-9.1887,2.4182,7.8188,-0.045098,-0.7679699999999999,0.84052,11,subject3
364549,19.596,-19.358,-18.949,0.5231899999999999,-0.81238,0.013752,-7.7844,6.4699,5.9902,-0.045098,-0.7679699999999999,0.84052,11,subject3
364550,12.279000000000002,-19.398,-19.014,0.46568,-0.7955,-0.39686,-7.0066,8.969,3.8964,-0.27451,-0.69199,0.83621,11,subject3
364551,-2.6568,-19.177,8.0041,0.46568,-0.7955,-0.39686,-5.7032,11.45,3.9579,-0.27451,-0.69199,0.83621,11,subject3
364552,-8.8915,-19.115,17.247,0.46568,-0.7955,-0.39686,-9.2578,14.102,3.2259,-0.27451,-0.69199,0.83621,11,subject3
364553,7.9096,-19.153,7.5173,0.46568,-0.7955,-0.39686,-10.55,15.967,3.6733,-0.46667,-0.57084,0.83836,11,subject3
364554,7.9163,-19.126,8.2166,0.4860899999999999,-0.49906,-0.8231799999999999,-17.268,17.680999999999997,9.0507,-0.46667,-0.57084,0.83836,11,subject3
364555,-0.1730799999999999,-19.152,11.499,0.4860899999999999,-0.49906,-0.8231799999999999,-14.692,14.928,9.7568,-0.46667,-0.57084,0.83836,11,subject3
364556,9.8675,-19.143,10.464,0.4860899999999999,-0.49906,-0.8231799999999999,-9.3821,10.505999999999998,9.5669,-0.46667,-0.57084,0.83836,11,subject3
364557,8.6762,-19.151,8.6709,0.32468,-0.015009,-1.0432,-19.703,3.2535,14.35,-0.5451,-0.3963,0.91164,11,subject3
364558,8.9767,-11.198,8.9257,0.32468,-0.015009,-1.0432,-21.875,-7.8788,23.116,-0.5451,-0.3963,0.91164,11,subject3
364559,7.7603,10.467,14.049,0.32468,-0.015009,-1.0432,-21.824,-18.441,23.943,-0.5451,-0.3963,0.91164,11,subject3
364560,-10.977,20.944000000000003,19.177,0.32468,-0.015009,-1.0432,-21.823,-18.501,23.94,-0.34118,-0.024641,1.0927,11,subject3
364561,0.48051,3.6747,14.991,0.60111,-0.069418,-0.90963,-21.653,-18.554,18.614,-0.34118,-0.024641,1.0927,11,subject3
364562,15.72,-11.36,6.5788,0.60111,-0.069418,-0.90963,-21.382,-18.644,10.62,-0.34118,-0.024641,1.0927,11,subject3
364563,11.815,-19.137,1.1613,0.60111,-0.069418,-0.90963,-14.21,-18.684,1.5554,-0.34118,-0.024641,1.0927,11,subject3
364564,10.118,-17.872,-4.032,0.42115,-0.71482,-0.62083,-5.3965,-18.702,-5.2164,-0.015686,0.36345,1.0668,11,subject3
364565,8.2823,-12.883,-7.103,0.42115,-0.71482,-0.62083,-2.95,-12.173,-6.2753,-0.015686,0.36345,1.0668,11,subject3
364566,-1.5547,-10.715,-12.103,0.42115,-0.71482,-0.62083,-2.7592,-9.9571,-4.7062,-0.015686,0.36345,1.0668,11,subject3
364567,-0.92141,-8.1369,-18.645,0.35807,-0.87992,0.14735,3.6085,-9.2985,-5.8503,0.094118,0.2731,1.0948,11,subject3
364568,2.5786,-15.586,-18.951,0.35807,-0.87992,0.14735,8.2328,-8.2866,-8.6643,0.094118,0.2731,1.0948,11,subject3
364569,14.718,-19.388,-18.999,0.35807,-0.87992,0.14735,8.7597,-9.4617,-11.171,0.094118,0.2731,1.0948,11,subject3
364570,7.9625,-19.389,-19.056,0.35807,-0.87992,0.14735,8.7771,-5.7532,-11.319,0.094118,0.2731,1.0948,11,subject3
364571,12.144,-18.051,-18.958,0.23748,-0.47655,0.7308399999999999,15.537,-9.8063,-12.626,0.10784,0.0041068,1.1272,11,subject3
364572,-3.7332,-5.443,-18.559,0.23748,-0.47655,0.7308399999999999,13.354,-13.25,-9.0375,0.10784,0.0041068,1.1272,11,subject3
364573,14.682,-9.225,-18.544,0.23748,-0.47655,0.7308399999999999,10.903,-17.144000000000002,-9.3884,0.10784,0.0041068,1.1272,11,subject3
364574,19.586,-19.297,-18.811,0.4564,-0.5009399999999999,0.59332,5.0697,-16.771,-6.0677,-0.17647,-0.26078,1.1013,11,subject3
364575,-21.641,-19.52,-19.359,0.4564,-0.5009399999999999,0.59332,3.0451,-18.57,0.019426,-0.17647,-0.26078,1.1013,11,subject3
364576,-9.9506,13.472,-11.175999999999998,0.4564,-0.5009399999999999,0.59332,-11.864,-18.583,8.675,-0.17647,-0.26078,1.1013,11,subject3
364577,-1.7833,-17.988,-14.688,0.4564,-0.5009399999999999,0.59332,-21.604,-18.613,12.684,-0.17647,-0.26078,1.1013,11,subject3
364578,5.6192,-6.0866,-15.592,0.46568,-0.7561,0.29077,-21.609,-18.608,13.184,-0.19412,-0.56879,0.96336,11,subject3
364579,7.0811,-19.268,-4.0176,0.46568,-0.7561,0.29077,-21.529,-18.651,9.8591,-0.19412,-0.56879,0.96336,11,subject3
364580,-1.9183,-19.296,0.099349,0.46568,-0.7561,0.29077,-15.970999999999998,-17.146,7.4135,-0.19412,-0.56879,0.96336,11,subject3
364581,-9.758,-19.144,16.279,0.47681,-0.8330200000000001,-0.0058939,-15.079,-7.0302,9.9818,-0.1,-0.6262800000000001,0.9375,11,subject3
364582,-10.31,-19.084,19.297,0.47681,-0.8330200000000001,-0.0058939,-10.719,0.35184,10.184,-0.1,-0.6262800000000001,0.9375,11,subject3
364583,13.215,-7.0926,-17.180999999999997,0.47681,-0.8330200000000001,-0.0058939,-0.91187,8.3694,5.9393,-0.1,-0.6262800000000001,0.9375,11,subject3
364584,19.595,-19.298,-18.936,0.47681,-0.8330200000000001,-0.0058939,-6.1174,12.331,5.1374,-0.1,-0.6262800000000001,0.9375,11,subject3
364585,19.695,-19.248,-9.9634,0.46011,-0.80488,-0.37328,-10.074,15.546,5.6106,-0.31373,-0.58522,0.8922399999999999,11,subject3
