,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
6656,2.6493,-9.4517,0.37683,-0.20965,-0.88931,-0.50884,-2.8439,-9.0618,1.8177,-0.058824,-0.93429,-0.34483,1,subject1
6657,2.4157,-9.5306,0.40179,-0.20965,-0.88931,-0.50884,-2.9935,-9.2048,1.5189,-0.058824,-0.93429,-0.34483,1,subject1
6658,2.3865,-9.5991,0.48141,-0.20037,-0.86867,-0.50688,-2.8846,-9.1945,1.5507,-0.058824,-0.93429,-0.34483,1,subject1
6659,2.3758,-9.5997,0.4291899999999999,-0.20037,-0.86867,-0.50688,-2.9245,-9.1746,1.5413,-0.078431,-0.93429,-0.34052,1,subject1
6660,2.3239,-9.5406,0.40038,-0.20037,-0.86867,-0.50688,-2.8963,-9.2039,1.6127,-0.078431,-0.93429,-0.34052,1,subject1
6661,2.6297,-9.5408,0.37217,-0.20037,-0.86867,-0.50688,-2.8245,-9.1214,1.8564,-0.078431,-0.93429,-0.34052,1,subject1
6662,2.2124,-9.5698,0.4498899999999999,-0.2189199999999999,-0.8724200000000001,-0.50688,-2.8508,-9.1725,1.7497,-0.078431,-0.93429,-0.34052,1,subject1
6663,2.335,-9.4596,0.5712,-0.2189199999999999,-0.8724200000000001,-0.50688,-2.7288,-9.2629,1.7139,-0.078431,-0.93429,-0.34052,1,subject1
6664,2.4271,-9.6094,0.45005,-0.2189199999999999,-0.8724200000000001,-0.50688,-2.8431,-9.1319,1.8142,-0.078431,-0.93429,-0.34052,1,subject1
6665,2.398,-9.6079,0.59567,-0.20223,-0.87992,-0.49116,-2.9236,-9.1948,1.5194,-0.078431,-0.93429,-0.34052,1,subject1
6666,2.4456,-9.3913,0.47156,-0.20223,-0.87992,-0.49116,-2.8515,-9.1125,1.7527,-0.068627,-0.93224,-0.34698,1,subject1
6667,2.3132,-9.471,0.42458,-0.20223,-0.87992,-0.49116,-2.9691,-9.2893,2.0668,-0.068627,-0.93224,-0.34698,1,subject1
6668,2.3148,-9.6594,0.39434,-0.20223,-0.87992,-0.49116,-2.775,-9.4535,1.6523,-0.068627,-0.93224,-0.34698,1,subject1
6669,2.3345,-9.5201,0.46401,-0.20223,-0.87805,-0.51866,-2.8326,-9.3413,1.8663,-0.045098,-0.93429,-0.36853,1,subject1
6670,2.3861,-9.5296,0.50571,-0.20223,-0.87805,-0.51866,-2.9308,-9.332,1.8042,-0.045098,-0.93429,-0.36853,1,subject1
6671,2.6402,-9.4906,0.44771,-0.20223,-0.87805,-0.51866,-2.7152,-9.274,1.5988,-0.045098,-0.93429,-0.36853,1,subject1
6672,2.4184,-9.6179,0.58495,-0.2115,-0.8874299999999999,-0.50295,-3.0660000000000003,-9.1542,1.584,-0.045098,-0.93429,-0.36853,1,subject1
6673,2.3735,-9.5819,0.2217199999999999,-0.2115,-0.8874299999999999,-0.50295,-2.8348,-8.9851,1.4882,-0.060784,-0.93224,-0.34267,1,subject1
6674,2.3045,-9.5595,0.48257,-0.2115,-0.8874299999999999,-0.50295,-2.8279,-9.1535,1.6465,-0.060784,-0.93224,-0.34267,1,subject1
6675,2.4658,-9.4515,0.39583,-0.2115,-0.8874299999999999,-0.50295,-2.8806,-9.2124,1.7581,-0.060784,-0.93224,-0.34267,1,subject1
6676,2.6634,-9.6378,0.57599,-0.20965,-0.8761700000000001,-0.51081,-2.6157,-9.2639,1.6097,-0.076471,-0.94045,-0.34267,1,subject1
6677,2.3247,-9.4397,0.5825100000000001,-0.20965,-0.8761700000000001,-0.51081,-2.7135,-9.1517,1.8341,-0.076471,-0.94045,-0.34267,1,subject1
6678,2.5209,-9.5374,0.71501,-0.20965,-0.8761700000000001,-0.51081,-2.9148,-9.1745,1.5517,-0.076471,-0.94045,-0.34267,1,subject1
6679,2.3857,-9.49,0.50769,-0.2040799999999999,-0.8930600000000001,-0.50884,-2.8777,-9.1104,1.9611,-0.076471,-0.94045,-0.34267,1,subject1
6680,2.549,-9.5,0.49841,-0.2040799999999999,-0.8930600000000001,-0.50884,-2.9516,-9.1822,1.7805,-0.064706,-0.93634,-0.35129,1,subject1
6681,2.4977,-9.4902,0.4879699999999999,-0.2040799999999999,-0.8930600000000001,-0.50884,-2.8892,-9.173,1.6976,-0.064706,-0.93634,-0.35129,1,subject1
6682,2.4032,-9.2129,0.4904699999999999,-0.20965,-0.87805,-0.49312,-2.9444,-9.0716,1.8381,-0.064706,-0.93634,-0.35129,1,subject1
6683,2.2955,-9.7083,0.45421,-0.20965,-0.87805,-0.49312,-2.9381,-9.1036,1.6386,-0.064706,-0.91992,-0.36853,1,subject1
6684,2.4959,-9.5021,0.28944,-0.20965,-0.87805,-0.49312,-2.6935,-9.1217,1.8252,-0.064706,-0.91992,-0.36853,1,subject1
6685,2.3856,-9.34,0.6506,-0.20965,-0.87805,-0.49312,-2.8519,-9.2951,1.4936,-0.064706,-0.91992,-0.36853,1,subject1
6686,2.253,-9.54,0.45178,-0.1948099999999999,-0.8930600000000001,-0.4990199999999999,-2.8168,-9.1339,1.6058,-0.064706,-0.91992,-0.36853,1,subject1
6687,2.4787,-9.6488,0.46943,-0.1948099999999999,-0.8930600000000001,-0.4990199999999999,-2.744,-9.2213,1.8723,-0.0666669999999999,-0.93224,-0.34914,1,subject1
6688,2.3348,-9.5699,0.4406899999999999,-0.1948099999999999,-0.8930600000000001,-0.4990199999999999,-2.7751,-9.2309,1.9135,-0.0666669999999999,-0.93224,-0.34914,1,subject1
6689,2.366,-9.5393,0.52586,-0.2152099999999999,-0.8818,-0.50098,-2.7894,-9.1032,1.6803,-0.0666669999999999,-0.93224,-0.34914,1,subject1
6690,2.6005,-9.5595,0.48553,-0.2152099999999999,-0.8818,-0.50098,-2.98,-9.0731,1.6922,-0.0666669999999999,-0.92197,-0.35345,1,subject1
6691,2.3358,-9.4888,0.62183,-0.2152099999999999,-0.8818,-0.50098,-3.0814,-9.1723,1.7706,-0.0666669999999999,-0.92197,-0.35345,1,subject1
6692,2.4359,-9.3708,0.5454,-0.2152099999999999,-0.8818,-0.50098,-2.9858,-9.1409,1.9075,-0.0666669999999999,-0.92197,-0.35345,1,subject1
6693,2.517,-9.4613,0.4062699999999999,-0.20594,-0.87992,-0.4990199999999999,-2.9411,-8.9531,1.6878,-0.0666669999999999,-0.92197,-0.35345,1,subject1
6694,2.5374,-9.5213,0.34097,-0.20594,-0.87992,-0.4990199999999999,-2.6919,-9.1522,1.7819999999999998,-0.0666669999999999,-0.94045,-0.35991,1,subject1
6695,2.3757,-9.6198,0.39693,-0.20594,-0.87992,-0.4990199999999999,-2.7965,-9.1606,1.9378,-0.0666669999999999,-0.94045,-0.35991,1,subject1
6696,2.6093,-9.4308,0.4816399999999999,-0.19666,-0.8930600000000001,-0.50098,-2.7281,-9.3528,1.7199,-0.0666669999999999,-0.94045,-0.35991,1,subject1
6697,2.2329,-9.6497,0.37318,-0.19666,-0.8930600000000001,-0.50098,-2.8148,-9.0416,1.8396,-0.078431,-0.91581,-0.36207,1,subject1
6698,2.4669,-9.4604,0.4995699999999999,-0.19666,-0.8930600000000001,-0.50098,-2.716,-9.1242,1.575,-0.078431,-0.91581,-0.36207,1,subject1
6699,2.4087,-9.4874,0.76847,-0.19666,-0.8930600000000001,-0.50098,-2.7891,-9.2328,1.7154,-0.078431,-0.91581,-0.36207,1,subject1
6700,2.3726,-9.3328,0.38,-0.19666,-0.8930600000000001,-0.50098,-2.7658,-9.3336,1.6375,-0.078431,-0.91581,-0.36207,1,subject1
6701,2.5077,-9.3404,0.61014,-0.19666,-0.8930600000000001,-0.50098,-2.7709,-9.0229,1.7051,-0.0666669999999999,-0.93224,-0.3556,1,subject1
6702,2.4267,-9.5498,0.4634399999999999,-0.19666,-0.8930600000000001,-0.50098,-2.7725,-9.1852,1.4782,-0.0666669999999999,-0.93224,-0.3556,1,subject1
6703,2.4683,-9.559,0.53632,-0.20779,-0.88555,-0.50884,-2.7156,-9.0513,1.8704,-0.0666669999999999,-0.93224,-0.3556,1,subject1
6704,2.4172,-9.6491,0.43755,-0.20779,-0.88555,-0.50884,-2.8895,-9.2526,1.7353,-0.056863,-0.92608,-0.35129,1,subject1
6705,2.3442,-9.4807,0.4452399999999999,-0.20779,-0.88555,-0.50884,-2.9503,-9.3222,1.7839,-0.056863,-0.92608,-0.35129,1,subject1
6706,2.3666,-9.5886,0.54424,-0.2152099999999999,-0.86679,-0.5049100000000001,-2.9901,-9.1528,1.7194,-0.056863,-0.92608,-0.35129,1,subject1
6707,2.5812,-9.6684,0.49031,-0.2152099999999999,-0.86679,-0.5049100000000001,-2.8116,-9.3417,1.835,-0.056863,-0.92608,-0.35129,1,subject1
6708,2.5602,-9.6889,0.41616,-0.2152099999999999,-0.86679,-0.5049100000000001,-2.8132,-9.1817,1.8326,-0.070588,-0.92813,-0.3556,1,subject1
6709,2.3888,-9.6369,0.66704,-0.2152099999999999,-0.86679,-0.5049100000000001,-2.7541,-9.1016,1.8366,-0.070588,-0.92813,-0.3556,1,subject1
6710,2.4646,-9.3628,0.35859,-0.2152099999999999,-0.89118,-0.49509,-2.8166,-9.1008,1.92,-0.070588,-0.92813,-0.3556,1,subject1
6711,2.2346,-9.618,0.5726899999999999,-0.2152099999999999,-0.89118,-0.49509,-2.7924,-9.1919,1.8112,-0.056863,-0.93018,-0.34052,1,subject1
6712,2.5189,-9.5095,0.5393,-0.2152099999999999,-0.89118,-0.49509,-3.026,-9.3435,1.6474,-0.056863,-0.93018,-0.34052,1,subject1
6713,2.5585,-9.4807,0.44738,-0.22078,-0.86492,-0.50884,-2.8187,-9.213,1.6956,-0.056863,-0.93018,-0.34052,1,subject1
6714,2.4776,-9.69,0.31111,-0.22078,-0.86492,-0.50884,-2.8793,-9.0534,1.6619,-0.056863,-0.93018,-0.34052,1,subject1
6715,2.3338,-9.4008,0.51163,-0.22078,-0.86492,-0.50884,-2.7293,-9.1331,1.6892,-0.070588,-0.93224,-0.34698,1,subject1
6716,2.4062,-9.5999,0.40865,-0.22078,-0.86492,-0.50884,-2.987,-9.1738,1.6246,-0.070588,-0.93224,-0.34698,1,subject1
6717,2.324,-9.5905,0.3562099999999999,-0.2189199999999999,-0.8818,-0.50098,-2.9783,-9.0637,1.6301,-0.070588,-0.93224,-0.34698,1,subject1
6718,2.4361,-9.5406,0.39108,-0.2189199999999999,-0.8818,-0.50098,-2.9188,-9.2928,1.7229,-0.068627,-0.96304,-0.34052,1,subject1
6719,2.5076,-9.4105,0.53372,-0.2189199999999999,-0.8818,-0.50098,-2.8613,-8.9929,1.7066,-0.068627,-0.96304,-0.34052,1,subject1
6720,2.2228,-9.5296,0.50408,-0.2115,-0.87054,-0.50884,-2.8327,-9.1121,1.7944,-0.068627,-0.96304,-0.34052,1,subject1
6721,2.4691,-9.7682,0.41128,-0.2115,-0.87054,-0.50884,-3.0395,-9.143,1.6991,-0.068627,-0.96304,-0.34052,1,subject1
6722,2.2212,-9.5013,0.3700699999999999,-0.2115,-0.87054,-0.50884,-2.7894,-9.153,1.6986,-0.070588,-0.94661,-0.34914,1,subject1
6723,2.2749,-9.6685,0.4768199999999999,-0.19109,-0.8724200000000001,-0.51081,-2.9318,-9.2718,1.8177,-0.070588,-0.94661,-0.34914,1,subject1
6724,2.5378,-9.4309,0.4705,-0.19109,-0.8724200000000001,-0.51081,-3.002,-8.9329,1.7096,-0.070588,-0.94661,-0.34914,1,subject1
6725,2.4258,-9.5107,0.41331,-0.19109,-0.8724200000000001,-0.51081,-3.0311,-9.0328,1.715,-0.062745,-0.93018,-0.33836,1,subject1
6726,2.5106,-9.4975,0.74815,-0.19109,-0.8724200000000001,-0.51081,-2.7121,-9.1422,1.7825,-0.062745,-0.93018,-0.33836,1,subject1
6727,2.386,-9.6197,0.40746,-0.20594,-0.8818,-0.4990199999999999,-2.8048,-9.0416,1.8396,-0.062745,-0.93018,-0.33836,1,subject1
6728,2.3526,-9.2524,0.4984,-0.20594,-0.8818,-0.4990199999999999,-2.9502,-9.2524,1.7561,-0.062745,-0.93018,-0.33836,1,subject1
6729,2.3645,-9.4608,0.45686,-0.20594,-0.8818,-0.4990199999999999,-3.0224,-9.1122,1.784,-0.068627,-0.94456,-0.34267,1,subject1
6730,2.3231,-9.5214,0.33883,-0.2170699999999999,-0.87805,-0.50688,-2.8192,-9.1431,1.6887,-0.068627,-0.94456,-0.34267,1,subject1
6731,2.4155,-9.5808,0.33678,-0.2170699999999999,-0.87805,-0.50688,-2.7998,-9.2326,1.7363,-0.068627,-0.94456,-0.34267,1,subject1
6732,2.3655,-9.4297,0.5938399999999999,-0.2170699999999999,-0.87805,-0.50688,-2.9713,-9.1026,1.7428,-0.05098,-0.9384,-0.34052,1,subject1
6733,2.3748,-9.5106,0.42322,-0.2170699999999999,-0.87805,-0.50688,-2.8499,-9.1429,1.7095,-0.05098,-0.9384,-0.34052,1,subject1
6734,2.3254,-9.6091,0.4803,-0.2189199999999999,-0.86679,-0.51473,-2.9210000000000003,-9.1226,1.7418,-0.05098,-0.9384,-0.34052,1,subject1
6735,2.251,-9.452,0.34158,-0.2189199999999999,-0.86679,-0.51473,-2.8701,-9.3621,1.7923,-0.05098,-0.9384,-0.34052,1,subject1
6736,2.2712,-9.4422,0.33185,-0.2189199999999999,-0.86679,-0.51473,-2.96,-9.0233,1.6738,-0.0666669999999999,-0.93224,-0.34483,1,subject1
6737,2.4161,-9.6002,0.37749,-0.21336,-0.8836799999999999,-0.50295,-3.0415,-9.1125,1.7527,-0.0666669999999999,-0.93224,-0.34483,1,subject1
6738,2.4576,-9.5095,0.53869,-0.21336,-0.8836799999999999,-0.50295,-2.863,-9.0621,1.7865,-0.0666669999999999,-0.93224,-0.34483,1,subject1
6739,2.4063,-9.6198,0.39724,-0.21336,-0.8836799999999999,-0.50295,-2.8982,-9.2332,1.6842,-0.060784,-0.93224,-0.3577599999999999,1,subject1
6740,2.2705,-9.4029,0.30256,-0.21336,-0.8836799999999999,-0.50295,-2.8734,-8.9723,1.7701,-0.060784,-0.93224,-0.3577599999999999,1,subject1
6741,2.3645,-9.4708,0.4459399999999999,-0.22078,-0.86867,-0.50884,-2.8768,-9.2735,1.6509,-0.060784,-0.93224,-0.3577599999999999,1,subject1
6742,2.3842,-9.4315,0.41685,-0.22078,-0.86867,-0.50884,-2.7871,-9.3033,1.6703,-0.060784,-0.93224,-0.3577599999999999,1,subject1
6743,2.3357,-9.759,0.33749,-0.22078,-0.86867,-0.50884,-2.8314,-9.0327,1.7254,-0.062745,-0.93634,-0.3319,1,subject1
6744,2.3764,-9.6191,0.46989,-0.2170699999999999,-0.86679,-0.50884,-2.8214,-9.1723,1.7706,-0.062745,-0.93634,-0.3319,1,subject1
6745,2.2829,-9.5207,0.40096,-0.2170699999999999,-0.86679,-0.50884,-2.7574,-9.0009,1.9145,-0.062745,-0.93634,-0.3319,1,subject1
6746,2.2626,-9.5906,0.34518,-0.2170699999999999,-0.86679,-0.50884,-2.7342,-9.0916,1.8371,-0.064706,-0.9384,-0.3556,1,subject1
6747,2.2735,-9.6299,0.3745699999999999,-0.20779,-0.87992,-0.52259,-2.8021,-9.2152,1.4767,-0.064706,-0.9384,-0.3556,1,subject1
6748,2.4057,-9.5904,0.36745,-0.20779,-0.87992,-0.52259,-2.7458,-8.9017,1.8257,-0.064706,-0.9384,-0.3556,1,subject1
6749,2.3444,-9.6605,0.2904199999999999,-0.20779,-0.87992,-0.52259,-2.8623,-9.1222,1.7835,-0.064706,-0.9384,-0.3556,1,subject1
6750,2.2119,-9.5303,0.4310199999999999,-0.20779,-0.87992,-0.52259,-2.9021,-9.0325,1.7463,-0.058824,-0.94867,-0.34052,1,subject1
6751,2.4295,-9.757,0.5364399999999999,-0.20223,-0.8724200000000001,-0.50295,-2.842,-9.202,1.8003,-0.058824,-0.94867,-0.34052,1,subject1
6752,2.405,-9.5611,0.32725,-0.20223,-0.8724200000000001,-0.50295,-2.6605,-9.0331,1.6942,-0.058824,-0.94867,-0.34052,1,subject1
6753,2.5604,-9.5187,0.60175,-0.20223,-0.8724200000000001,-0.50295,-3.1087,-9.213,1.6956,-0.07451,-0.94456,-0.34267,1,subject1
6754,2.2537,-9.7393,0.32724,-0.20594,-0.8818,-0.49509,-2.7103,-9.2125,1.7477,-0.07451,-0.94456,-0.34267,1,subject1
6755,2.3034,-9.5407,0.38975,-0.20594,-0.8818,-0.49509,-2.8135,-9.1217,1.8252,-0.07451,-0.94456,-0.34267,1,subject1
6756,2.3962,-9.4496,0.58273,-0.20594,-0.8818,-0.49509,-2.8901,-9.093,1.7016,-0.07451,-0.94456,-0.34267,1,subject1
6757,2.1507,-9.5302,0.44083,-0.20594,-0.8818,-0.49509,-2.5823,-9.0923,1.7746,-0.0666669999999999,-0.93018,-0.32759,1,subject1
6758,2.5698,-9.6196,0.41972,-0.2115,-0.86867,-0.5049100000000001,-3.033,-9.1718,1.8227,-0.0666669999999999,-0.93018,-0.32759,1,subject1
6759,2.4897,-9.708,0.48741,-0.2115,-0.86867,-0.5049100000000001,-2.8475,-9.2434,1.6628,-0.0666669999999999,-0.93018,-0.32759,1,subject1
6760,2.3228,-9.5217,0.30756,-0.2115,-0.86867,-0.5049100000000001,-2.9141,-9.1515,1.8549,-0.062745,-0.94456,-0.34483,1,subject1
6761,2.4351,-9.4416,0.39602,-0.20594,-0.88931,-0.52259,-3.1714,-9.0627,1.7344,-0.062745,-0.94456,-0.34483,1,subject1
6762,2.2846,-9.529,0.56723,-0.20594,-0.88931,-0.52259,-2.855,-9.0216,1.8406,-0.062745,-0.94456,-0.34483,1,subject1
6763,2.4367,-9.6,0.39854,-0.20594,-0.88931,-0.52259,-2.8812,-9.1624,1.7606,-0.062745,-0.94456,-0.34483,1,subject1
6764,2.0068,-9.4513,0.4120899999999999,-0.20594,-0.88931,-0.52259,-2.8967,-9.2237,1.6326,-0.072549,-0.93429,-0.34483,1,subject1
6765,2.4878,-9.6099,0.39855,-0.2115,-0.8743,-0.5167,-3.0305,-9.1925,1.7487,-0.072549,-0.93429,-0.34483,1,subject1
6766,2.2749,-9.5885,0.55374,-0.2115,-0.8743,-0.5167,-2.863,-9.1718,1.8227,-0.072549,-0.93429,-0.34483,1,subject1
6767,2.3042,-9.5198,0.4949699999999999,-0.2115,-0.8743,-0.5167,-2.9545,-9.1214,1.8564,-0.064706,-0.95483,-0.33836,1,subject1
6768,2.3666,-9.5786,0.55515,-0.2115,-0.8818,-0.50688,-2.5828,-9.1021,1.7949,-0.064706,-0.95483,-0.33836,1,subject1
6769,2.2948,-9.699,0.39216,-0.2115,-0.8818,-0.50688,-2.727,-9.1738,1.6246,-0.064706,-0.95483,-0.33836,1,subject1
6770,2.3849,-9.4508,0.46798,-0.2115,-0.8818,-0.50688,-2.8772,-9.2933,1.6708,-0.064706,-0.95483,-0.33836,1,subject1
6771,1.9976,-9.4603,0.50529,-0.23006,-0.87054,-0.50295,-2.797,-9.2037,1.6336,-0.068627,-0.92402,-0.3319,1,subject1
6772,2.4061,-9.6,0.39823,-0.23006,-0.87054,-0.50295,-2.9209,-9.0229,1.7051,-0.068627,-0.92402,-0.3319,1,subject1
6773,2.2521,-9.5909,0.31381,-0.23006,-0.87054,-0.50295,-2.8956,-9.2141,1.5914,-0.068627,-0.92402,-0.3319,1,subject1
6774,2.3954,-9.4404,0.51027,-0.23006,-0.87054,-0.50295,-2.875,-9.0216,1.8406,-0.070588,-0.94251,-0.34052,1,subject1
6775,2.3338,-9.4509,0.4570399999999999,-0.23006,-0.87992,-0.51081,-3.0859,-8.8917,1.8262,-0.070588,-0.94251,-0.34052,1,subject1
6776,2.5498,-9.5491,0.53763,-0.23006,-0.87992,-0.51081,-2.9838,-9.0718,1.8172,-0.070588,-0.94251,-0.34052,1,subject1
6777,2.4777,-9.6098,0.4088699999999999,-0.23006,-0.87992,-0.51081,-2.9555,-9.1709,1.906,-0.070588,-0.94251,-0.34052,1,subject1
6778,2.3026,-9.5015,0.35004,-0.22449,-0.8743,-0.49705,-2.9409,-9.0529,1.714,-0.078431,-0.9384,-0.34698,1,subject1
6779,2.2318,-9.5408,0.37861,-0.22449,-0.8743,-0.49705,-2.9227,-9.1918,1.8217,-0.078431,-0.9384,-0.34698,1,subject1
6780,2.3952,-9.5507,0.37975,-0.22449,-0.8743,-0.49705,-2.9071,-9.1139,1.6068,-0.078431,-0.9384,-0.34698,1,subject1
