,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
98816,-3.9508,-19.154,12.294,0.5974,-0.7410899999999999,-0.38114,-19.67,1.2327,-3.73,-0.7843100000000001,-0.48665,0.58405,11,subject1
98817,9.4186,-11.642,-15.696,0.5974,-0.7410899999999999,-0.38114,-13.87,6.6378,0.77981,-0.7843100000000001,-0.48665,0.58405,11,subject1
98818,19.521,-6.9617,-12.007,0.5974,-0.7410899999999999,-0.38114,-9.195,11.686,3.6051,-0.7843100000000001,-0.48665,0.58405,11,subject1
98819,-2.5352,-9.3031,-1.5947,0.51763,-0.7861199999999999,-0.42436,-5.1384,14.999,3.9479,-0.9451,-0.35729,0.38578,11,subject1
98820,0.7502300000000001,-19.147,11.998,0.51763,-0.7861199999999999,-0.42436,-0.97921,15.04,4.9603,-0.9451,-0.35729,0.38578,11,subject1
98821,10.113,-19.144,6.4356,0.51763,-0.7861199999999999,-0.42436,-0.8992600000000001,15.289,5.879,-0.9451,-0.35729,0.38578,11,subject1
98822,12.865,-19.157,4.1083,0.21336,-0.7317100000000001,-0.74853,-1.801,15.303,7.2651,-0.99216,-0.1191,0.41595,11,subject1
98823,10.52,-19.125,6.3469,0.21336,-0.7317100000000001,-0.74853,-2.1042,14.031,5.1286,-0.99216,-0.1191,0.41595,11,subject1
98824,11.991,-19.144,4.4231,0.21336,-0.7317100000000001,-0.74853,0.93829,15.067,0.70127,-0.99216,-0.1191,0.41595,11,subject1
98825,16.553,-19.154,2.4683,0.21336,-0.7317100000000001,-0.74853,3.4563,16.709,-1.1125,-0.99216,-0.1191,0.41595,11,subject1
98826,15.702,-19.189,-2.0733,-0.20779,-0.5403399999999999,-0.97053,2.6544,14.241,3.1079,-0.97647,0.1252599999999999,0.4375,11,subject1
98827,8.689,-14.123,-2.3692,-0.20779,-0.5403399999999999,-0.97053,-0.65769,15.451,2.1059,-0.97647,0.1252599999999999,0.4375,11,subject1
98828,6.676,-6.4481,-6.1931,-0.20779,-0.5403399999999999,-0.97053,-21.353,14.705,-3.4731,-0.97647,0.1252599999999999,0.4375,11,subject1
98829,1.3714,5.7010000000000005,-6.1387,-0.14286,-0.43715,-1.0118,-20.998,8.265,-13.503,-0.92745,0.21766,0.56034,11,subject1
98830,-2.1249,4.755,-5.6897,-0.14286,-0.43715,-1.0118,-20.899,5.3186,-17.14,-0.92745,0.21766,0.56034,11,subject1
98831,3.1553,-0.67961,-6.5753,-0.14286,-0.43715,-1.0118,-20.6,-18.904,-17.372,-0.92745,0.21766,0.56034,11,subject1
98832,3.1087,-6.7133,-4.0025,-0.14286,-0.43715,-1.0118,-20.768,-14.183,-11.334,-0.92745,0.21766,0.56034,11,subject1
