,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
482407,-0.32793,-10.629,1.4757,-0.60853,-0.74859,-0.37721,2.2802,-8.4652,1.483,-0.41765,-0.8768,-0.38578,6,subject4
482408,-0.6763,-9.5508,0.36987,-0.60853,-0.74859,-0.37721,2.7267,-8.8461,1.391,-0.41765,-0.8768,-0.38578,6,subject4
482409,-0.23196,-9.8252,0.6522600000000001,-0.62152,-0.7429600000000001,-0.3831,2.1003,-8.3921,0.78873,-0.41765,-0.8768,-0.38578,6,subject4
482410,-0.66845,-10.323,1.4043,-0.62152,-0.7429600000000001,-0.3831,1.1868,-8.7165,0.34542,-0.41373,-0.9076,-0.36853,6,subject4
482411,-1.1587,-9.9034,0.75366,-0.62152,-0.7429600000000001,-0.3831,-0.5273399999999999,-7.8946,0.54277,-0.41373,-0.9076,-0.36853,6,subject4
482412,-1.225,-9.7085,0.43983,-0.6252300000000001,-0.75047,-0.3497099999999999,-1.0819,-7.3083,1.1658,-0.41373,-0.9076,-0.36853,6,subject4
482413,-1.2189,-9.9623,0.8022,-0.6252300000000001,-0.75047,-0.3497099999999999,-2.0586,-7.1566,1.3401,-0.41373,-0.9076,-0.36853,6,subject4
482414,-1.1022,-10.148,1.0649,-0.6252300000000001,-0.75047,-0.3497099999999999,-2.9535,-6.2413,0.8650200000000001,-0.35294,-0.93018,-0.37931,6,subject4
482415,-0.80172,-9.6235,1.0212,-0.6252300000000001,-0.75047,-0.3497099999999999,-4.0097,-5.2958,0.42271,-0.35294,-0.93018,-0.37931,6,subject4
482416,-1.0044,-9.832,0.95669,-0.64564,-0.73358,-0.32024,-3.9739,-5.2346,0.54035,-0.35294,-0.93018,-0.37931,6,subject4
482417,-0.80695,-10.058,1.0828,-0.64564,-0.73358,-0.32024,-3.3976,-5.6453,-0.53227,-0.31373,-0.95893,-0.37284,6,subject4
482418,-0.93842,-9.6472,1.6124,-0.64564,-0.73358,-0.32024,-2.1787,-5.738,-0.79732,-0.31373,-0.95893,-0.37284,6,subject4
482419,-0.95027,-9.4089,1.6867,-0.67161,-0.75235,-0.28684,-0.80911,-6.5717,-0.17234,-0.31373,-0.95893,-0.37284,6,subject4
482420,-1.2637,-9.3459,2.0409,-0.67161,-0.75235,-0.28684,-0.97795,-7.8412,1.8788,-0.31373,-0.95893,-0.37284,6,subject4
482421,-1.2605,-9.0227,2.6821,-0.67161,-0.75235,-0.28684,-0.81703,-7.9213,2.8748,-0.30588,-0.98563,-0.3556,6,subject4
482422,-1.0372,-8.7839,2.8004,-0.67161,-0.75235,-0.28684,0.72263,-6.9677,2.235,-0.30588,-0.98563,-0.3556,6,subject4
482423,-0.62548,-8.7503,3.1916,-0.68275,-0.73921,-0.2279,0.7044699999999999,-6.8022,2.7849,-0.30588,-0.98563,-0.3556,6,subject4
482424,-0.4737399999999999,-8.6316,3.1783,-0.68275,-0.73921,-0.2279,0.53066,-7.1497,3.0279,-0.29804,-0.99179,-0.35345,6,subject4
482425,-0.79797,-9.0193,3.0202,-0.68275,-0.73921,-0.2279,0.40098,-7.4223,2.7747,-0.29804,-0.99179,-0.35345,6,subject4
482426,-1.1763,-9.4001,2.5599,-0.70315,-0.74859,-0.21218,0.71887,-7.8634,2.6589,-0.29804,-0.99179,-0.35345,6,subject4
482427,-1.0845,-9.6302,2.3306,-0.70315,-0.74859,-0.21218,0.26715,-8.8828,2.7225,-0.29804,-0.99179,-0.35345,6,subject4
482428,-1.1779,-9.6718,2.1296,-0.70315,-0.74859,-0.21218,1.3573,-9.6868,2.3177,-0.27647,-0.97947,-0.40086,6,subject4
482429,-1.1679,-9.6419,2.1416,-0.68275,-0.73358,-0.22593,1.1416,-9.6783,2.1723,-0.27647,-0.97947,-0.40086,6,subject4
482430,-1.2009,-9.5844,1.9567,-0.68275,-0.73358,-0.22593,0.15237,-10.532,1.765,-0.27647,-0.97947,-0.40086,6,subject4
482431,-1.3012,-9.6227,2.0892,-0.68275,-0.73358,-0.22593,-0.6111,-10.774,1.628,-0.24706,-0.95072,-0.45905,6,subject4
482432,-1.3206,-9.7016,2.1163,-0.68275,-0.73358,-0.22593,-0.66884,-10.671,0.8518399999999999,-0.24706,-0.95072,-0.45905,6,subject4
482433,-1.1272,-9.7721,2.0001,-0.7013,-0.72983,-0.25737,-0.4646399999999999,-10.032,1.8317,-0.24706,-0.95072,-0.45905,6,subject4
482434,-1.1699,-9.424,2.1525,-0.7013,-0.72983,-0.25737,-0.38465,-9.4868,2.3173,-0.24706,-0.95072,-0.45905,6,subject4
482435,-1.2436,-9.3162,2.0426,-0.7013,-0.72983,-0.25737,0.70626,-9.7562,2.3768,-0.19412,-0.94661,-0.49353,6,subject4
482436,-1.3162,-9.3175,1.9168,-0.7013,-0.72983,-0.24165,1.2964,-9.6898,2.0155,-0.19412,-0.94661,-0.49353,6,subject4
482437,-0.98618,-9.4539,2.132,-0.7013,-0.72983,-0.24165,1.4218,-9.7514,1.8562,-0.19412,-0.94661,-0.49353,6,subject4
482438,-1.0155,-9.7026,2.0151,-0.7013,-0.72983,-0.24165,0.78914,-9.5446,1.5436,-0.15882,-0.94456,-0.52155,6,subject4
482439,-1.0478,-9.5043,2.0456,-0.7013,-0.72983,-0.24165,-0.13914,-9.8574,1.2571,-0.15882,-0.94456,-0.52155,6,subject4
482440,-1.1279,-9.3827,2.3217,-0.6957300000000001,-0.70919,-0.24361,-0.7288899999999999,-9.9605,0.94989,-0.15882,-0.94456,-0.52155,6,subject4
482441,-0.97596,-9.4339,2.154,-0.6957300000000001,-0.70919,-0.24361,-0.58281,-9.5107,0.93072,-0.15882,-0.94456,-0.52155,6,subject4
482442,-0.98535,-9.6731,1.9961,-0.6957300000000001,-0.70919,-0.24361,0.20365,-9.6922,0.7758,-0.15882,-0.94456,-0.52155,6,subject4
482443,-1.2202,-9.6632,1.9942,-0.69202,-0.7317100000000001,-0.26326,0.50893,-9.4448,0.5173399999999999,-0.15882,-0.94456,-0.52155,6,subject4
482444,-1.189,-9.7827,1.9261,-0.69202,-0.7317100000000001,-0.26326,0.22295,-9.496,0.4002,-0.15882,-0.94456,-0.52155,6,subject4
482445,-1.0794,-9.4553,1.9956,-0.69202,-0.7317100000000001,-0.26326,-0.4992,-9.771,0.8968700000000001,-0.14118,-0.95072,-0.5172399999999999,6,subject4
482446,-0.8411200000000001,-9.7717,2.0343,-0.69202,-0.7317100000000001,-0.26326,-0.7270300000000001,-9.5791,1.094,-0.14118,-0.95072,-0.5172399999999999,6,subject4
482447,-1.0182,-9.5853,1.8647,-0.69202,-0.7317100000000001,-0.26326,-0.33209,-9.3016,0.8370000000000001,-0.14118,-0.95072,-0.5172399999999999,6,subject4
482448,-0.9379,-9.5267,1.7851,-0.69202,-0.7317100000000001,-0.26326,-0.23425,-9.6032,0.67609,-0.11373,-0.95688,-0.52371,6,subject4
482449,-1.011,-9.2583,1.8916,-0.69202,-0.7317100000000001,-0.26326,-0.22053,-9.7905,0.94797,-0.11373,-0.95688,-0.52371,6,subject4
482450,-1.1481,-9.8026,1.9151,-0.6975899999999999,-0.7317100000000001,-0.25737,-0.14272,-9.8994,1.0571,-0.11373,-0.95688,-0.52371,6,subject4
482451,-1.0787,-9.7547,1.7619,-0.6975899999999999,-0.7317100000000001,-0.25737,-0.22501,-10.108,1.2029,-0.11373,-0.95688,-0.52371,6,subject4
482452,-0.99807,-9.7157,1.7022,-0.6975899999999999,-0.7317100000000001,-0.25737,0.28152,-10.05,0.96623,-0.11961,-0.94661,-0.54095,6,subject4
482453,-1.0812,-9.5972,1.6656,-0.69017,-0.72983,-0.28094,-0.0682509999999999,-9.9076,1.2442,-0.11961,-0.94661,-0.54095,6,subject4
482454,-0.94727,-9.7359,1.66,-0.69017,-0.72983,-0.28094,-0.0098397,-9.9868,1.3236,-0.11961,-0.94661,-0.54095,6,subject4
482455,-1.3043,-9.6158,1.7874,-0.69017,-0.72983,-0.28094,0.2071199999999999,-10.075,1.4546,-0.12353,-0.94045,-0.52371,6,subject4
