,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
684289,1.7196,-9.4622,2.2941,-0.19666,-0.8743,-0.51473,-1.3809,-8.6974,0.26305,0.19412,-0.94456,-0.5280199999999999,8,subject6
684290,1.3895,-9.4858,1.9146,-0.19666,-0.8743,-0.51473,-1.4414,-8.4347,0.52618,0.19412,-0.94456,-0.5280199999999999,8,subject6
684291,1.838,-9.4463,1.9002,-0.19666,-0.8743,-0.51473,-1.0792,-8.4122,0.7773100000000001,0.19412,-0.94456,-0.5280199999999999,8,subject6
684292,1.6339,-9.5263,1.8213,-0.18738,-0.8743,-0.5677800000000001,-1.4286,-8.0802,0.98141,0.19412,-0.94456,-0.5280199999999999,8,subject6
684293,1.4211,-9.7648,1.7343,-0.18738,-0.8743,-0.5677800000000001,-1.1275,-7.961,0.90404,0.21373,-0.91992,-0.57112,8,subject6
684294,1.7357,-10.227,1.0998,-0.18738,-0.8743,-0.5677800000000001,-1.102,-7.1322,0.77881,0.21373,-0.91992,-0.57112,8,subject6
684295,2.7444,-9.6484,0.50336,-0.15584,-0.8292700000000001,-0.6188600000000001,-1.0446,-6.8789,1.1144,0.21373,-0.91992,-0.57112,8,subject6
684296,3.8693,-9.5059,0.8967299999999999,-0.15584,-0.8292700000000001,-0.6188600000000001,-0.8320200000000001,-6.2917,0.83125,0.25294,-0.91786,-0.55603,8,subject6
684297,2.0997,-8.2504,0.70223,-0.15584,-0.8292700000000001,-0.6188600000000001,-1.1873,-6.0507,0.92663,0.25294,-0.91786,-0.55603,8,subject6
684298,3.4693,-6.7796,-2.7105,-0.15584,-0.8292700000000001,-0.6188600000000001,-1.26,-5.7641,0.5867899999999999,0.25294,-0.91786,-0.55603,8,subject6
684299,2.6271,-9.4335,0.21084,-0.12616,-0.7955,-0.6994100000000001,-0.91387,-6.022,-0.19693,0.25294,-0.91786,-0.55603,8,subject6
684300,1.1645,-10.356,0.99383,-0.12616,-0.7955,-0.6994100000000001,-1.1203,-5.7906,-0.060364,0.25294,-0.91786,-0.55603,8,subject6
684301,2.0896,-9.5705,-0.61388,-0.12616,-0.7955,-0.6994100000000001,-2.1846,-5.9619,0.80607,0.25294,-0.91786,-0.55603,8,subject6
684302,2.6579,-8.8542,-2.2495,-0.11317,-0.70732,-0.7662100000000001,-0.7378899999999999,-5.1834,0.6575,0.25294,-0.91786,-0.55603,8,subject6
684303,1.4377,-9.4099,-2.3728,-0.11317,-0.70732,-0.7662100000000001,-0.50161,-4.7237,0.6284,0.3215699999999999,-0.94045,-0.53233,8,subject6
684304,2.8603,-10.145,-1.6662,-0.11317,-0.70732,-0.7662100000000001,-0.39897,-5.1166,0.33792,0.3215699999999999,-0.94045,-0.53233,8,subject6
