,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
891649,1.8375,-11.798,-2.5403,-0.43228,-0.66604,-0.75835,-4.134,-10.467,0.28914,0.14118,-0.93429,-0.57112,4,subject8
891650,1.1844,-13.877,-2.5779,-0.43228,-0.66604,-0.75835,-4.5149,-10.985,-0.50759,0.14118,-0.93429,-0.57112,4,subject8
891651,1.3306,-15.844,-2.1747,-0.43228,-0.66604,-0.75835,-4.7787,-10.98,-1.0490000000000002,0.14118,-0.93429,-0.57112,4,subject8
891652,-0.63562,-17.559,0.51152,-0.43228,-0.66604,-0.75835,-3.7732,-12.218,-0.81924,0.14118,-0.93429,-0.57112,4,subject8
891653,3.0407,-19.195,3.2373,-0.50835,-0.5422100000000001,-0.8231799999999999,-4.3978,-11.874,-0.4478899999999999,0.14118,-0.93429,-0.57112,4,subject8
891654,7.26,-19.211,2.7058,-0.50835,-0.5422100000000001,-0.8231799999999999,-4.2428,-12.504,-0.40645,0.19608,-0.92813,-0.56034,4,subject8
891655,8.3512,-15.774,-3.1010000000000004,-0.50835,-0.5422100000000001,-0.8231799999999999,-5.1452,-12.404000000000002,-0.3597599999999999,0.19608,-0.92813,-0.56034,4,subject8
891656,7.2542,-15.218,-1.0217,-0.6196699999999999,-0.3546,-0.8565799999999999,-3.908,-10.037,-0.7206100000000001,0.19608,-0.92813,-0.56034,4,subject8
891657,2.5768,-12.001,4.8632,-0.6196699999999999,-0.3546,-0.8565799999999999,-2.2594,-9.3457,-1.5715,0.19608,-0.92813,-0.56034,4,subject8
891658,-0.93837,-6.5005,-7.4802,-0.6196699999999999,-0.3546,-0.8565799999999999,-1.6586,-9.738,-1.7994,0.19608,-0.92813,-0.56034,4,subject8
891659,6.065,-6.9575,-8.6206,-0.6196699999999999,-0.3546,-0.8565799999999999,-1.2142,-9.8558,-1.5761,0.19608,-0.92813,-0.56034,4,subject8
891660,3.4679,-5.1598,1.8392,-0.70686,-0.26829,-0.84086,-1.4559,-9.9781,-1.8114,0.19608,-0.92813,-0.56034,4,subject8
891661,-0.69119,-4.4756,2.9360000000000004,-0.70686,-0.26829,-0.84086,-1.6474,-9.8979,-1.7866,0.078431,-0.93224,-0.5905199999999999,4,subject8
891662,-3.0214,-3.9101,0.076363,-0.70686,-0.26829,-0.84086,-1.7214,-9.8201,-2.0118,0.078431,-0.93224,-0.5905199999999999,4,subject8
891663,-0.35694,-3.9496,-1.8885,-0.65863,-0.32833,-0.84283,-2.0943,-9.6796,-1.9631,0.078431,-0.93224,-0.5905199999999999,4,subject8
891664,1.2055,-4.7485,-2.5691,-0.65863,-0.32833,-0.84283,-2.2797,-9.1862,-1.6156,0.027451,-0.92608,-0.59483,4,subject8
891665,0.97289,-5.9161,-2.5048,-0.65863,-0.32833,-0.84283,-2.1881,-8.6452,-1.5156,0.027451,-0.92608,-0.59483,4,subject8
891666,-0.63008,-6.8769,-2.5376,-0.57514,-0.50657,-0.79764,-2.4635,-8.2812,-1.1224,0.027451,-0.92608,-0.59483,4,subject8
891667,-0.37467,-8.1564,-2.7657,-0.57514,-0.50657,-0.79764,-2.2333,-8.4607,-1.0689,0.027451,-0.92608,-0.59483,4,subject8
891668,0.4290899999999999,-9.4886,-3.3139,-0.57514,-0.50657,-0.79764,-2.1213,-8.6374,-0.74437,0.017647,-0.9117,-0.62069,4,subject8
