,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
1175861,0.15837,-9.5325,1.202,0.25974,-0.84615,-0.59921,-3.2385,-7.6284,1.1602,0.3,-1.117,0.1724099999999999,8,subject10
1175862,0.11158,-9.3985,0.73952,0.25974,-0.84615,-0.59921,-3.6292,-7.7611,0.8932,0.3,-1.117,0.1724099999999999,8,subject10
1175863,-0.13585,-9.6711,0.213,0.25788,-0.84803,-0.63261,-3.3953,-7.6129,0.71311,0.31569,-1.1088,0.15733,8,subject10
1175864,-0.58273,-10.259,-0.1646099999999999,0.25788,-0.84803,-0.63261,-3.1502,-7.2358,0.41946,0.31569,-1.1088,0.15733,8,subject10
1175865,-0.55261,-9.8995,0.14533,0.25788,-0.84803,-0.63261,-2.7117,-6.8865,0.35359,0.31569,-1.1088,0.15733,8,subject10
1175866,-0.36583,-9.787,-1.4722,0.2449,-0.8029999999999999,-0.6817300000000001,-2.326,-6.4864,0.36318,0.36275,-1.0862,0.15086,8,subject10
1175867,-0.79395,-10.037,-1.6764,0.2449,-0.8029999999999999,-0.6817300000000001,-1.819,-6.4189,0.10614,0.36275,-1.0862,0.15086,8,subject10
1175868,-0.12732,-9.4631,-0.7661,0.2449,-0.8029999999999999,-0.6817300000000001,-1.9209,-6.2788,0.1235599999999999,0.36275,-1.0862,0.15086,8,subject10
1175869,1.5083,-9.6601,-0.66584,0.2449,-0.8029999999999999,-0.6817300000000001,-1.9255,-5.7191,0.089045,0.36275,-1.0862,0.15086,8,subject10
1175870,1.0704,-9.4592,-0.37892,0.22635,-0.78049,-0.7328100000000001,-1.0944,-5.7294,0.057279,0.36275,-1.0862,0.15086,8,subject10
1175871,-0.57387,-10.491,-1.5511,0.22635,-0.78049,-0.7328100000000001,-1.5237,-6.1715,-0.15233,0.36275,-1.0862,0.15086,8,subject10
1175872,-2.0822,-9.8191,-1.7097,0.22635,-0.78049,-0.7328100000000001,-1.2477,-6.6154,-0.5391,0.36275,-1.0862,0.15086,8,subject10
1175873,-1.4076,-9.6879,-1.4672,0.22635,-0.73358,-0.77603,-1.3161,-7.5129,-0.29231,0.37451,-1.0739,0.1875,8,subject10
1175874,0.4076599999999999,-9.139,-1.0258,0.22635,-0.73358,-0.77603,-1.3304,-7.7341,-0.40754,0.37451,-1.0739,0.1875,8,subject10
1175875,-0.089863,-10.336,-0.95521,0.22635,-0.73358,-0.77603,-1.6929,-7.9858,-0.5763699999999999,0.37451,-1.0739,0.1875,8,subject10
1175876,-0.98148,-9.9501,-0.95524,0.21336,-0.71107,-0.79568,-2.023,-7.6768,-0.6755,0.41961,-1.0575,0.2370699999999999,8,subject10
1175877,-2.181,-9.6861,-2.277,0.21336,-0.71107,-0.79568,-2.1355,-7.8121,-0.21352,0.41961,-1.0575,0.2370699999999999,8,subject10
1175878,-1.1303,-9.0167,-2.6601,0.21336,-0.71107,-0.79568,-2.1279,-8.2831,-0.30999,0.41961,-1.0575,0.2370699999999999,8,subject10
1175879,-0.1222099999999999,-9.7386,-2.5715,0.21336,-0.71107,-0.79568,-1.9723,-8.2816,-0.16408,0.41961,-1.0575,0.2370699999999999,8,subject10
1175880,-1.0981,-10.305,-2.7658,0.2189199999999999,-0.65478,-0.85069,-2.388,-8.2698,0.024012,0.44314,-1.0431,0.26078,8,subject10
1175881,-0.4611,-9.461,-3.5297,0.2189199999999999,-0.65478,-0.85069,-2.684,-8.6997,0.033767,0.44314,-1.0431,0.26078,8,subject10
1175882,-0.49904,-9.2481,-3.0299,0.2189199999999999,-0.65478,-0.85069,-2.8494,-9.6713,-0.1294,0.44314,-1.0431,0.26078,8,subject10
1175883,-1.1573,-9.5531,-2.833,0.2115,-0.62852,-0.8683700000000001,-2.4462,-10.114,-0.42238,0.47255,-1.0205,0.28448,8,subject10
1175884,-1.1059,-9.7327,-2.9769,0.2115,-0.62852,-0.8683700000000001,-2.1583,-9.8511,-0.10714,0.47255,-1.0205,0.28448,8,subject10
1175885,-1.136,-9.4424,-3.6501,0.2115,-0.62852,-0.8683700000000001,-2.4676,-9.6387,0.13265,0.47255,-1.0205,0.28448,8,subject10
1175886,-0.4671899999999999,-9.3669,-3.0251,0.2115,-0.62852,-0.8683700000000001,-2.7901,-10.209,0.07287,0.47255,-1.0205,0.28448,8,subject10
1175887,-0.94852,-9.5186,-3.35,0.22078,-0.58537,-0.89784,-2.6703,-10.438,0.15516,0.50392,-1.0021,0.28664,8,subject10
1175888,-1.3237,-9.0865,-3.6967,0.22078,-0.58537,-0.89784,-2.6777,-10.798,0.1892599999999999,0.50392,-1.0021,0.28664,8,subject10
1175889,-1.0241,-9.1128,-3.3617,0.22078,-0.58537,-0.89784,-2.61,-10.648,0.21761,0.50392,-1.0021,0.28664,8,subject10
1175890,-1.2073,-9.3023,-3.498,0.20779,-0.56285,-0.92731,-2.3452,-10.527,0.34867,0.52549,-0.99179,0.2931,8,subject10
1175891,-1.903,-9.3742,-3.7586,0.20779,-0.56285,-0.92731,-2.1643,-10.819,0.0840419999999999,0.52549,-0.99179,0.2931,8,subject10
1175892,-1.4069,-8.6984,-4.4907,0.20779,-0.56285,-0.92731,-3.2182,-10.672,-0.1689999999999999,0.52549,-0.99179,0.2931,8,subject10
1175893,-1.0261,-8.5551,-4.0213,0.20779,-0.56285,-0.92731,-2.5098,-10.478,0.15316,0.52549,-0.99179,0.2931,8,subject10
1175894,-0.9074,-9.2986,-4.1198,0.20779,-0.56285,-0.92731,-2.657,-10.044,0.58112,0.54118,-0.98152,0.28448,8,subject10
1175895,-1.5821,-8.7901,-4.7574,0.20779,-0.56285,-0.92731,-2.0316,-10.136,0.43072,0.54118,-0.98152,0.28448,8,subject10
