,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
675175,2.4871,-9.4806,0.4570899999999999,-0.1447099999999999,-0.85929,-0.5854600000000001,-1.863,-11.474,0.59296,-0.21961,-0.90554,-0.51078,6,subject6
675176,2.6444,-9.7864,0.5683699999999999,-0.1447099999999999,-0.86116,-0.59921,-2.0479,-11.705,0.49808,-0.21961,-0.90554,-0.51078,6,subject6
675177,2.2972,-9.8366,0.4998899999999999,-0.1447099999999999,-0.86116,-0.59921,-1.6427,-11.617,0.29415,-0.21961,-0.90554,-0.51078,6,subject6
675178,2.324,-9.5505,0.39988,-0.1447099999999999,-0.86116,-0.59921,-1.7382,-11.818,0.21119,-0.23333,-0.91786,-0.49138,6,subject6
675179,2.6103,-9.5698,0.44345,-0.1447099999999999,-0.86116,-0.59921,-1.1166,-12.44,0.034267,-0.23333,-0.91786,-0.49138,6,subject6
675180,2.4392,-9.5175,0.7256,-0.1280099999999999,-0.83865,-0.59528,-1.8169,-12.303,0.66608,-0.23333,-0.91786,-0.49138,6,subject6
675181,2.9589,-9.7282,0.44943,-0.1280099999999999,-0.83865,-0.59528,-1.8403,-12.528,1.1861,-0.22157,-0.92813,-0.51078,6,subject6
675182,3.2302,-9.4725,0.27743,-0.1280099999999999,-0.83865,-0.59528,-1.2536,-12.268,1.2095,-0.22157,-0.92813,-0.51078,6,subject6
675183,3.0147,-9.4536,0.18247,-0.14286,-0.85178,-0.59136,-1.1089,-12.376,1.4229,-0.22157,-0.92813,-0.51078,6,subject6
675184,2.7141,-9.6481,0.53432,-0.14286,-0.85178,-0.59136,-2.0799,-12.16,2.0483,-0.22157,-0.92813,-0.51078,6,subject6
675185,2.5442,-9.9345,0.61205,-0.14286,-0.85178,-0.59136,-1.7973,-12.024,2.5863,-0.20196,-0.90965,-0.5150899999999999,6,subject6
675186,2.6149,-9.7652,0.70455,-0.14286,-0.85178,-0.59136,-2.5153,-11.742,2.7566,-0.20196,-0.90965,-0.5150899999999999,6,subject6
675187,3.2556,-9.5674,0.6896,-0.1243,-0.8555299999999999,-0.59136,-2.2278,-11.602,2.7949,-0.20196,-0.90965,-0.5150899999999999,6,subject6
675188,3.2912,-9.2226,0.5092800000000001,-0.1243,-0.8555299999999999,-0.59136,-3.0493,-12.286,3.4065,-0.17647,-0.92402,-0.4978399999999999,6,subject6
675189,3.0455,-9.1834,0.46712,-0.1243,-0.8555299999999999,-0.59136,-1.1763,-12.769,4.1324,-0.17647,-0.92402,-0.4978399999999999,6,subject6
675190,2.9998,-9.3381,0.84434,-0.141,-0.87054,-0.5776,-1.2067,-12.948,4.2068,-0.17647,-0.92402,-0.4978399999999999,6,subject6
675191,2.7265,-9.6359,0.76422,-0.141,-0.87054,-0.5776,-2.1797,-12.306,1.4264,-0.17647,-0.92402,-0.4978399999999999,6,subject6
675192,2.8087,-9.7153,0.75066,-0.141,-0.87054,-0.5776,-3.0410000000000004,-12.824000000000002,0.64007,-0.19412,-0.92813,-0.52155,6,subject6
675193,2.9316,-9.5549,0.9474,-0.141,-0.87054,-0.5776,-2.1553,-13.37,1.9669,-0.19412,-0.92813,-0.52155,6,subject6
675194,3.1261,-9.5342,1.0337,-0.12245,-0.86679,-0.56582,-0.43683,-13.21,1.9645,-0.19412,-0.92813,-0.52155,6,subject6
675195,2.5253,-9.593,1.0977,-0.12245,-0.86679,-0.56582,-1.2921,-13.351,1.8533,-0.21569,-0.9117,-0.5172399999999999,6,subject6
675196,2.4458,-9.9108,0.99767,-0.12245,-0.86679,-0.56582,-1.5619,-13.235,0.47365,-0.21569,-0.9117,-0.5172399999999999,6,subject6
675197,2.64,-9.8205,1.1187,-0.13358,-0.8836799999999999,-0.55403,-1.5976,-13.28,-0.98691,-0.21569,-0.9117,-0.5172399999999999,6,subject6
675198,2.6266,-9.5337,1.0808,-0.13358,-0.8836799999999999,-0.55403,-1.7451,-13.118,-0.7913100000000001,-0.21569,-0.9117,-0.5172399999999999,6,subject6
675199,2.5996,-9.34,1.6423,-0.13358,-0.8836799999999999,-0.55403,-2.2141,-12.876,-0.57087,-0.22745,-0.9117,-0.5452600000000001,6,subject6
675200,2.4863,-9.5511,1.3286,-0.16141,-0.88931,-0.52063,-2.2531,-12.308,0.2075199999999999,-0.22745,-0.9117,-0.5452600000000001,6,subject6
675201,2.7102,-9.3917,1.4221,-0.16141,-0.88931,-0.52063,-2.7306,-12.036,0.36693,-0.22745,-0.9117,-0.5452600000000001,6,subject6
675202,2.3056,-9.4282,1.7391,-0.16141,-0.88931,-0.52063,-3.0433,-12.155,0.49641,-0.2451,-0.89938,-0.53879,6,subject6
675203,2.2147,-9.6172,1.6455,-0.16141,-0.88931,-0.52063,-2.7287,-12.123,0.66467,-0.2451,-0.89938,-0.53879,6,subject6
675204,2.0899,-9.5395,1.4918,-0.1577,-0.89681,-0.48723,-2.2631,-11.826,0.37744,-0.2451,-0.89938,-0.53879,6,subject6
675205,1.7643,-9.5186,1.6042,-0.1577,-0.89681,-0.48723,-2.6049,-11.397,0.29473,-0.2451,-0.89938,-0.53879,6,subject6
675206,2.0696,-9.4194,1.6226,-0.1577,-0.89681,-0.48723,-2.6393,-10.907,0.27756,-0.30784,-0.87269,-0.55388,6,subject6
675207,2.1062,-9.5334,2.1069,-0.17625,-0.91182,-0.46562,-3.134,-10.467,0.28914,-0.30784,-0.87269,-0.55388,6,subject6
675208,1.6211,-9.7186,2.3949,-0.17625,-0.91182,-0.46562,-3.4489,-9.8276,0.23779,-0.30784,-0.87269,-0.55388,6,subject6
675209,1.8785,-9.8563,2.4843,-0.17625,-0.91182,-0.46562,-3.5305,-9.3852,0.47866,-0.34902,-0.8501,-0.5431,6,subject6
675210,2.389,-9.396,2.9708,-0.17625,-0.91182,-0.46562,-4.0238,-9.537,0.3044,-0.34902,-0.8501,-0.5431,6,subject6
675211,2.2882,-9.3551,2.1176,-0.18924,-0.90994,-0.43811,-4.3647,-9.6197,0.029431,-0.34902,-0.8501,-0.5431,6,subject6
675212,1.7369,-9.3253,2.124,-0.18924,-0.90994,-0.43811,-4.3899,-9.0266,0.34034,-0.34902,-0.8501,-0.5431,6,subject6
675213,1.3506,-9.2239,2.3648,-0.18924,-0.90994,-0.43811,-4.2671,-8.6256,0.44372,-0.37451,-0.81725,-0.5819,6,subject6
675214,1.715,-9.3768,1.9233,-0.20594,-0.9137,-0.43418,-4.0221,-7.9661,0.39336,-0.37451,-0.81725,-0.5819,6,subject6
675215,1.6561,-9.3345,2.1957,-0.20594,-0.9137,-0.43418,-4.1664,-7.7587,0.1329,-0.37451,-0.81725,-0.5819,6,subject6
675216,1.5646,-9.6238,2.9615,-0.20594,-0.9137,-0.43418,-4.1224,-7.4577,0.23128,-0.40196,-0.79877,-0.56897,6,subject6
675217,1.5916,-9.5475,2.674,-0.20594,-0.9137,-0.43418,-4.2691,-7.0601,-0.0092546,-0.40196,-0.79877,-0.56897,6,subject6
675218,1.3035,-9.3399,2.6398,-0.20594,-0.9137,-0.43418,-4.3707,-6.7606,-0.0567779999999999,-0.40196,-0.79877,-0.56897,6,subject6
675219,1.495,-9.3623,2.3802,-0.20594,-0.9137,-0.43418,-4.2655,-6.4533,-0.33308,-0.40196,-0.79877,-0.56897,6,subject6
675220,1.8545,-9.72,2.2617,-0.20594,-0.9137,-0.43418,-4.251,-6.3817,-0.17325,-0.40196,-0.79466,-0.57328,6,subject6
675221,0.54823,-9.6401,2.3256,-0.2337699999999999,-0.92308,-0.43026,-4.4769,-6.4396,0.042605,-0.40196,-0.79466,-0.57328,6,subject6
675222,1.3923,-9.463,2.2179,-0.2337699999999999,-0.92308,-0.43026,-4.6176,-6.8114,-0.14265,-0.40196,-0.79466,-0.57328,6,subject6
675223,1.0099,-9.4876,2.7232,-0.2337699999999999,-0.92308,-0.43026,-4.4496,-6.6945,-0.44931,-0.4156899999999999,-0.79261,-0.56466,6,subject6
675224,0.96953,-9.2971,2.9615,-0.2356199999999999,-0.92871,-0.4047199999999999,-4.6485,-6.4623,-0.2293599999999999,-0.4156899999999999,-0.79261,-0.56466,6,subject6
675225,1.582,-9.2169,3.0654,-0.2356199999999999,-0.92871,-0.4047199999999999,-4.505,-6.603,-0.2989,-0.4156899999999999,-0.79261,-0.56466,6,subject6
675226,0.60955,-9.88,2.0954,-0.2356199999999999,-0.92871,-0.4047199999999999,-4.2635,-6.4108,-0.080957,-0.4156899999999999,-0.79261,-0.56466,6,subject6
675227,0.40867,-9.3968,2.8988,-0.2356199999999999,-0.92871,-0.4047199999999999,-4.4189,-6.1,-0.0029181,-0.43333,-0.78645,-0.55819,6,subject6
675228,1.0395,-9.4786,2.6302,-0.25046,-0.91557,-0.42043,-4.2199,-6.01,0.0015841,-0.43333,-0.78645,-0.55819,6,subject6
675229,0.90773,-9.3477,2.8542,-0.25046,-0.91557,-0.42043,-4.0611,-5.8269,0.31282,-0.43333,-0.78645,-0.55819,6,subject6
675230,0.8350200000000001,-9.279,2.7944,-0.25046,-0.91557,-0.42043,-4.2825,-5.7367,0.32775,-0.42549,-0.79261,-0.54095,6,subject6
675231,1.1793,-9.5917,2.2197,-0.25974,-0.9137,-0.4224,-4.0835,-5.7862,0.37736,-0.42549,-0.79261,-0.54095,6,subject6
675232,0.6721,-9.6787,2.4290000000000003,-0.25974,-0.9137,-0.4224,-4.3422,-5.7634,0.65975,-0.42549,-0.79261,-0.54095,6,subject6
675233,0.6097899999999999,-9.6198,2.3793,-0.25974,-0.9137,-0.4224,-3.8868,-5.3632,0.67976,-0.42549,-0.79261,-0.54095,6,subject6
675234,0.97446,-9.5425,2.1889,-0.25974,-0.9137,-0.4224,-4.2694,-5.3823,0.77255,-0.42549,-0.79261,-0.54095,6,subject6
675235,0.7529100000000001,-9.4595,2.5658,-0.25046,-0.8930600000000001,-0.44204,-4.2086,-5.6616,0.8419200000000001,-0.42549,-0.79261,-0.54095,6,subject6
675236,0.7431,-9.6991,2.3662,-0.25046,-0.8930600000000001,-0.44204,-4.6228,-5.8695,1.0503,-0.42549,-0.79261,-0.54095,6,subject6
675237,0.61793,-9.6219,2.1709,-0.25046,-0.8930600000000001,-0.44204,-4.6547,-5.7094,1.0583,-0.38235,-0.8152,-0.5344800000000001,6,subject6
675238,0.6724,-9.6884,2.4494,-0.28015,-0.90619,-0.4558,-4.9612,-5.7072,1.2771,-0.38235,-0.8152,-0.5344800000000001,6,subject6
675239,0.39385,-9.6014,2.2322,-0.28015,-0.90619,-0.4558,-5.1052,-5.9651,1.4934,-0.38235,-0.8152,-0.5344800000000001,6,subject6
675240,0.66109,-9.5395,2.488,-0.28015,-0.90619,-0.4558,-5.0801,-6.1329,1.7142,-0.36078,-0.85216,-0.53017,6,subject6
675241,0.76413,-9.4685,2.6592,-0.26902,-0.90994,-0.44597,-5.6553,-6.5531,1.6932,-0.36078,-0.85216,-0.53017,6,subject6
675242,0.8636299999999999,-9.441,2.4324,-0.26902,-0.90994,-0.44597,-5.5014,-6.5643,1.5676,-0.36078,-0.85216,-0.53017,6,subject6
675243,0.70155,-9.4798,2.5122,-0.26902,-0.90994,-0.44597,-5.5469,-6.6323,1.7726,-0.36078,-0.85216,-0.53017,6,subject6
