,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
245248,0.98619,-10.012,-1.1886,-0.3766199999999999,-0.7955,-0.5756399999999999,-2.1364,-8.7088,2.1166,-0.19216,-1.0493,-0.39224,8,subject2
245249,1.1066,-9.9939,-1.374,-0.3766199999999999,-0.7955,-0.5756399999999999,-2.4101,-8.4186,2.1416,-0.18431,-1.0534,-0.39009,8,subject2
245250,1.124,-9.707,-1.3908,-0.3766199999999999,-0.7955,-0.5756399999999999,-2.1387,-8.4323,1.7659,-0.18431,-1.0534,-0.39009,8,subject2
245251,0.67894,-9.4033,-1.7134,-0.38219,-0.77674,-0.62279,-2.0889,-7.8708,1.919,-0.18431,-1.0534,-0.39009,8,subject2
245252,0.8991399999999999,-9.4973,-1.2159,-0.38219,-0.77674,-0.62279,-2.1206,-7.641,1.8992,-0.18431,-1.0534,-0.39009,8,subject2
245253,0.53283,-9.6763,-1.291,-0.38219,-0.77674,-0.62279,-2.0319,-7.1721,1.7872,-0.21373,-1.0472,-0.40086,8,subject2
245254,0.2511199999999999,-10.012,-1.2273,-0.38219,-0.77674,-0.62279,-1.8104,-7.1128,1.7173,-0.21373,-1.0472,-0.40086,8,subject2
245255,1.7161,-9.8967,-1.5506,-0.36364,-0.76548,-0.63654,-1.6894,-6.9039,1.6131,-0.21373,-1.0472,-0.40086,8,subject2
245256,1.4155,-9.7315,-1.8578,-0.36364,-0.76548,-0.63654,-1.9987,-6.6649,1.5105,-0.20392,-1.0472,-0.4331899999999999,8,subject2
245257,1.5313,-10.028,-1.7986,-0.36364,-0.76548,-0.63654,-2.0032,-6.2747,1.53,-0.20392,-1.0472,-0.4331899999999999,8,subject2
245258,1.4196,-9.8373,-1.5506,-0.38033,-0.75797,-0.62475,-1.8839,-5.9356,1.4428,-0.20392,-1.0472,-0.4331899999999999,8,subject2
245259,2.535,-9.3344,-1.7539,-0.38033,-0.75797,-0.62475,-1.7878,-5.5954,1.4598,-0.20392,-1.0472,-0.4331899999999999,8,subject2
245260,3.1907,-9.2017,-1.3553,-0.38033,-0.75797,-0.62475,-1.9027,-5.3346,1.5354,-0.21961,-1.0226,-0.4353399999999999,8,subject2
245261,2.0505,-9.4487,-0.31651,-0.38033,-0.75797,-0.62475,-1.8749,-5.0648,1.5176,-0.21961,-1.0226,-0.4353399999999999,8,subject2
245262,3.0197,-9.2992,-1.2056,-0.37106,-0.75235,-0.63851,-1.755,-5.2674,1.2575,-0.21961,-1.0226,-0.4353399999999999,8,subject2
245263,0.60752,-8.7038,-3.0541,-0.37106,-0.75235,-0.63851,-1.5654,-5.7025,1.7461,-0.2451,-1.0082,-0.43966,8,subject2
