,alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
1186817,-0.34402,-11.995,-2.5199,0.0,-0.89118,0.32613,-2.2133,-6.5105,8.9453,0.44314,-0.32854,1.0453,9,subject10
1186818,-0.14263,-13.059,-4.8731,0.0,-0.89118,0.32613,-0.86416,-5.7793,4.0652,0.44314,-0.32854,1.0453,9,subject10
1186819,-0.41884,-13.458,-1.2604,-0.014842,-0.8818,0.24361,2.536,-8.3475,7.2493,0.45686,-0.33676,1.0431,9,subject10
1186820,0.5918,-12.169,-4.0088,-0.014842,-0.8818,0.24361,2.2197,-6.4683,6.1662,0.45686,-0.33676,1.0431,9,subject10
1186821,0.29261,-11.312,-4.5002,-0.014842,-0.8818,0.24361,0.91614,-1.4306,6.9389,0.45686,-0.33676,1.0431,9,subject10
1186822,-0.26225,-10.595999999999998,-3.147,-0.014842,-0.8818,0.24361,5.0019,-5.2731,7.6947,0.44118,-0.32444,1.0517,9,subject10
1186823,0.20437,-9.9486,-2.7766,0.012987,-0.88555,0.14145,0.4968,-4.4773,5.2657,0.44118,-0.32444,1.0517,9,subject10
1186824,3.8647,-9.9521,-5.1152,0.012987,-0.88555,0.14145,-2.5393,-5.9338,5.62,0.44118,-0.32444,1.0517,9,subject10
1186825,1.506,-10.853,-2.0901,0.012987,-0.88555,0.14145,-7.8027,-7.534,8.6025,0.44118,-0.32444,1.0517,9,subject10
1186826,2.6807,-10.512,-3.6655,0.09462,-0.90244,0.033399,-5.2188,-8.4157,7.4334,0.46667,-0.34292,1.0453,9,subject10
1186827,0.084257,-10.317,-3.9317,0.09462,-0.90244,0.033399,0.38186,-9.3196,5.0444,0.46667,-0.34292,1.0453,9,subject10
1186828,0.07914,-9.3622,-5.5298,0.09462,-0.90244,0.033399,7.9294,-2.4483,0.16925,0.46667,-0.34292,1.0453,9,subject10
1186829,-0.48693,-9.8766,-4.4883,0.09462,-0.90244,0.033399,0.077126,-6.4077,6.2317,0.45098,-0.34908,1.0431,9,subject10
1186830,1.1313,-10.231,-6.2815,0.09462,-0.90244,0.033399,2.7824,-6.9476,8.236,0.45098,-0.34908,1.0431,9,subject10
1186831,1.0642,-11.967,-6.5669,0.09462,-0.90244,0.033399,1.5304,-6.2859,6.4149,0.45098,-0.34908,1.0431,9,subject10
1186832,1.4051,-12.002,-6.1902,0.09462,-0.90244,0.033399,-2.8039,-10.178,9.189,0.45098,-0.34908,1.0431,9,subject10
1186833,1.0661,-10.704,-4.0975,0.38776,-0.95872,-0.094303,4.7631,1.6867,4.6677,0.4705899999999999,-0.33881,1.0453,9,subject10
1186834,2.0418,-9.8987,-5.7141,0.38776,-0.95872,-0.094303,-4.274,-8.7262,7.3762,0.4705899999999999,-0.33881,1.0453,9,subject10
1186835,2.6295,-10.723,-5.9369,0.38776,-0.95872,-0.094303,-6.532,-7.7103,11.969,0.4705899999999999,-0.33881,1.0453,9,subject10
1186836,2.7192,-10.445,-6.8909,0.5269,-0.96998,-0.086444,-4.2438,-9.5635,10.647,0.4451,-0.33881,1.056,9,subject10
1186837,0.77052,-10.375,-5.7714,0.5269,-0.96998,-0.086444,-5.5523,-7.5175,8.2491,0.4451,-0.33881,1.056,9,subject10
1186838,1.5377,-10.523,-5.7295,0.5269,-0.96998,-0.086444,-3.9871,-6.8016,7.837000000000001,0.4451,-0.33881,1.056,9,subject10
1186839,-0.5564899999999999,-9.0546,-3.4791,0.5269,-0.96998,-0.086444,-1.5903,-3.6112,7.8819,0.4451,-0.33881,1.056,9,subject10
1186840,0.78423,-7.982,-7.11,0.59555,-0.9137,-0.05501,-0.4247,0.16435,5.4353,0.4451,-0.33881,1.056,9,subject10
1186841,2.577,-7.8851,-7.3268,0.59555,-0.9137,-0.05501,-0.98626,-2.8252,8.4837,0.4451,-0.33881,1.056,9,subject10
1186842,3.0173,-7.9037,-7.1983,0.59555,-0.9137,-0.05501,-3.0794,-7.1131,10.686,0.4451,-0.33881,1.056,9,subject10
1186843,4.0598,-7.4922,-7.6361,0.5918399999999999,-0.83114,-0.0098232,0.4543899999999999,-8.4799,8.0135,0.42157,-0.33265,1.0517,9,subject10
1186844,1.7647,-8.6902,-4.6669,0.5918399999999999,-0.83114,-0.0098232,1.0422,-2.4991,5.0938,0.42157,-0.33265,1.0517,9,subject10
1186845,2.7891,-9.0666,-5.665,0.5918399999999999,-0.83114,-0.0098232,-2.3883,-7.8344,5.5562,0.42157,-0.33265,1.0517,9,subject10
1186846,2.6846,-9.3291,-6.1792,0.5918399999999999,-0.83114,-0.0098232,-1.9622,-10.488,11.236,0.43137,-0.33676,1.0625,9,subject10
1186847,3.3265,-8.0606,-7.0468,0.50278,-0.80488,-0.041257,-2.9306,-3.2058,6.422999999999999,0.43137,-0.33676,1.0625,9,subject10
1186848,-0.7758,-6.7204,-4.7084,0.50278,-0.80488,-0.041257,-7.8404,-6.4849,7.5091,0.43137,-0.33676,1.0625,9,subject10
1186849,3.1428,-5.3618,-9.445,0.50278,-0.80488,-0.041257,-5.169,-8.0468,12.316,0.43137,-0.33676,1.0625,9,subject10
1186850,4.5591,-4.7532,-7.0046,0.4397,-0.77486,-0.05501,-2.5534,-9.4042,12.582,0.43922,-0.3347,1.0603,9,subject10
1186851,3.7538,-4.2017,-4.3288,0.4397,-0.77486,-0.05501,-0.8871100000000001,-6.093999999999999,7.6016,0.43922,-0.3347,1.0603,9,subject10
1186852,3.389,-3.0297,-4.9509,0.4397,-0.77486,-0.05501,0.1684,-5.5942,5.5849,0.43922,-0.3347,1.0603,9,subject10
1186853,2.6011,-4.2017,-5.3195,0.4081599999999999,-0.79362,-0.039293,-1.1621,-5.5807,7.9293,0.4352899999999999,-0.30801,1.0733,9,subject10
